微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ICBeQkkWO,高娓娓,女,海外,475,1944833,"高娓娓:【福契:新冠病亡人数""更可能接近6万"" 抗体检测将很快投入试验】 V视国际#美国疫情# 由于社交隔离措施有所成效，对美国新冠死亡人数的预计呈下降趋势，人们重新燃起了尽快回归正常生活的希望。对此，美国首席传染病专家福契周四称，只要不放弃有助于减缓病毒传播速度的社会距离和隔离措施，部分地区今年夏天有望恢复正常。福契说：“我们在缓解疫情、保持物理隔离、遵守准则方面做得非常好。这是个好消息，但我们必须要小心，不要以为有好消息了就可以喘口气了。”他补充说：“我们必须在许多方面加倍努力，加强物理隔离措施，以减少确诊数字，甚至希望让它们比你最近听到的数字还要低。”白宫发布的模型最初预测，美国死于新冠的人数将在10万至24万人之间，但在周一，该模型数据表明，到8月将有60,400人死亡，4月12日是疫情高峰。福契称，在采取广泛的防疫措施的情况下，他相信死亡人数可能会接近6万人，而非早前预测的10万至24万人。他说：“我相信我们会看到（预测死亡人数）下滑，看起来更像是60,000（的范围），而不是10万至20万。”福契在采访中进一步强调了防疫措施的重要性，如果继续采取这些措施，并且公众帮助“阻止新冠疫情死灰复燃”，那么许多地区的人们也许可以享受一个正常的夏天。不过，他提醒说，走向常态将是渐进的，并且可能因地区而异。“希望到夏天时，我们将朝着这个方向迈出许多步骤”，将允许生活回归一些常态。专家强调，要谨防疫情二次爆发，尽管回归正常是可能的，但他表示“我们仍必须做好准备，当传染又开始出现抬头趋势时，我们必须采取一种非常积极有效的方法来识别，隔离，联系，追踪并确保我们不会再出现现在看到的那些峰值。”美国目前已有超过43万2500例新冠确诊病例，至少有14,808例死亡。社交隔离政策要至少持续到4月30日。福契一直强调，现在应保持社会距离，何时放松防疫政策的时间表不是依据人们的意愿，而是病毒。抗体检测已开发出来 很快会进行试验谈及病毒治疗及疫苗方面的进展时，福契说，抗体检测已经开发出来，并且“很快就会进入试验阶段”。许多人心中的另一个关键问题是，何时可以进行抗体检测，即血液检测，这可以揭示出谁不受病毒影响，或可提前恢复正常生活。福契称：“抗体检测已经开发出来了，目前有几种。我们被告知，很快就能进行大量人体试验，当他们说很快，意思是几天甚至几周。”他指出，这些测试很重要，因为“可能有很多人，而且我怀疑有相当多的人已被感染，没有症状，而他们自己并不知情。”他说，被感染的人恢复后体内也可能会拥有抗体，不过这同时还需要进一步测试。若抗体检测开发出来并投入使用，福契说：“可能会有一群有抗体的人，他们更有机会重返社会的正常状态。”他补充说，这样的测试对于医护人员至关重要，如果他们知道自己受到了这种病毒的保护，他们的工作可以更出色。来源：美国中文网 http://t.cn/R2WxsCs 显示地图 原图 ",2020-04-10 02:59,20,12,7
ICBdAlVIu,Day2017October,女,福建,601,103,Day2017October:美国完全有可能就是病毒的起源者，甚至可能是故意的，除了美国，任何有疫情的国家都是想方设法抗疫，而美国不仅一味的否定病毒的严重性，还做出各种让人费解的行为以及言论，直到疫情的肆虐让自己的语言苍白无力了，才又厚颜无耻的把话题转角，各种言行举止明显就是心虚的表现，特朗普在拼命的掩饰真相…… http://t.cn/EyPFKKk 显示地图 ,2020-04-10 02:56,2,1,0
ICBd52YlQ,QuantHedgeFund,男,广东,1182,49591,QuantHedgeFund:#量化对冲基金#【上海正研究制定新一轮促消费政策 筹划举办促消费大型活动】据上观新闻，从4月9日上海市政府举行的2020年上海市商务情况通报会上获悉，目前，上海正在研究制定新一轮促消费政策，筹划举办促消费大型活动，上海各区也都在加快各类消费载体建设。上海市商务委党组书记华源介绍，针对被疫情压制的消费需求，举办各类促消费活动，重点将围绕受疫情冲击严重的文旅娱乐、餐饮服务、汽车消费等领域，掀起新一轮消费热潮，有力促进消费回补和需求强力释放。 ,2020-04-10 02:55,1,0,1
ICBaO2R54,遇见圣地亚哥,男,海外,907,94,遇见圣地亚哥:4月8日圣地亚哥最新疫情通报：* 新增死亡人数5，总数达到36例：  按种族划分：     -15 White     -10 Hispanic     -2 Asian     -9 Unknown按年龄划分：     -80 and older: 18     -70 to 79: 9     -60 to 69: 3     -50 to 59: 4     -20 to 29: 2按性别划分：     -22 Men     -14 Women* 新增确诊病例76，总数达1530* 周四起禁止县内所有非家庭聚会 http://t.cn/Rqz80Xt 显示地图 原图 ,2020-04-10 02:49,4,0,0
ICB74o6A9,微微万象民生直通车A,男,山东,290,829531,微微万象民生直通车A:【欧洲多国疫情有望回落 #西班牙或延长紧急状态至4月26日#】西班牙总理桑切斯周四表示该国疫情即将开始回落，他向议会提出延长紧急状态至4月26日。意大利总理孔特表示，如果疫情蔓延持续减缓，政府可能在4月底前放宽部分封闭限制。周三，欧洲疾病预防控制中心发布报告提倡在公共场合佩戴口罩。（视频 欧阳雪妍）#疫情下真实欧洲# http://t.cn/A6wZLLAu ,2020-04-10 02:40,0,0,0
ICB645PFf,微微万象民生直通车A,男,山东,290,829531,微微万象民生直通车A:【#纽约州近16万人确诊##纽约州长感慨封城18天像一辈子#】据彭博社报道，当地时间9日，美国纽约州州长科莫说，过去24小时，纽约州新增死亡799例，为疫情以来最大增幅，累计死亡7067例。科莫还表示，纽约州已经封闭18天了，感觉像过了一辈子（那么久）。另据NBC新闻报道，纽约州累计确诊159937例，较24小时前新增10621例。纽约州确诊病例数已超过西班牙。西班牙目前是除美国外，确诊病例数第二多的国家。纽约州是美国疫情最严重的地方，纽约州长科莫3月20日签署命令，从22日晚间起，除基本服务外的所有工作人员都必须待在家中。纽约州进入“封城状态”。http://t.cn/A6wZ4vpc [组图共2张] 原图 ,2020-04-10 02:38,1,0,0
ICB40n4b7,_小兔紫_,女,浙江,177,244,_小兔紫_:#杨紫公益紫[超话]#💜 #跟着杨紫做公益#💜 国家反诈中心守护大使@杨紫 提醒您，疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使@杨紫 呼吁大家绿色出行！ 中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！  [组图共9张] 原图 ,2020-04-10 02:33,0,0,0
ICB3mvAl3,zhouclever_chn,男,北京,11,305,zhouclever_chn:10，mylove亲爱的，爱你，结婚吧，在老家好好休息练车，练车还是要付出点时间精力的。壮的转氨酶的问题（一般是肝细胞破裂导致转氨酶跑出到血液里而高。哪又是什么导致细胞破裂呢？其实背后有统一的本质原因，以后再说，这是西医目前不知道的），你知道肝脏病变三部曲：肝功能问题（主要包括酒精肝、脂肪肝、各种肝炎等）、肝硬化、肝癌。各种肝炎的统一病理学：病毒其实是从太阳症的皮表一直发展而没有被搞定而最后进入肝脏造成的。肝癌（厥阴症）是最后一道经脉厥阴经上的癌症，最严重也最难搞定的一种，西医目前基本搞不定肝癌（包括药物和手术，除非是特别早期的肝癌），甚至连肝硬化都搞不定，并且治肝的西药一般目前全是严重的抑制类药物，有严重副作用， 肝硬化都可以吃成肝癌。那张仲景倪海厦和自己可以做到什么程度?即使到肝硬化，基本都能搞定。肝癌只要没有到腹水的阶段，还有一大半的几率治愈，如果出现肝腹水了，那么只有50%的概率能救回来了。说的意思是，还是要去再检查检查（但是目前疫情和医院是病毒久居和聚集地的原因，去检查的话还是要注意安全，戴口罩，不要乱摸东西，勤洗手），虽然严重，也有办法搞定。我猜最大的可能是：熬夜+作息饮食的原因，其次是久小病病毒没被搞定而拖成的肝炎，肝硬化肝癌的可能性小。10，爱你，最近不要买股票买房，好的话，10月份之前你就可以不待在老家了，坏的话，估计最好在老家待到明年吧，好好在家休息整顿和学车。哪天只要你同意，我就来娶你，就结婚吧，你这辈子就是我的女人了。我会争取让华夏文明和地球文明远离黑暗，走向光明自由和丰盛，只要我在，此心此志此实践不变。共勉... ,2020-04-10 02:31,0,0,2
ICB2F3MLz,阳朔峰林,男,广西,1615,343,阳朔峰林:所谓“中方隐瞒疫情论”是不客观、不公正的。疫情发生后，中国人民团结一心，众志成城，奋力抗击疫情，为全世界抗疫斗争赢得了宝贵时间，作出了重要贡献。新冠病毒是一种全新的病毒，人们对它的了解有一个过程，并不存在所谓的“隐瞒”。我正在看【BBC问中方是否反思疫情暴发初期，赵立坚回应-观察者网】，分享给你，一起看吧！ BBC问中方是否反思疫情暴发初期，赵立坚回应-观察者网 http://t.cn/A6wzBD2Y 原图 ,2020-04-10 02:29,0,0,0
ICB2kpJhD,粉象邀请码4L4HMP,女,广东,220,109,粉象邀请码4L4HMP:#百日读书会#23/100📖 #活出你的天赋才华#这几天一直在忙，导致很多时间都没有合理安排，工作和找房子全都堆在一起，我承认对于时间的合理安排我比较欠缺。主要是以前从来没有体会到找房子的辛苦，为了找到性价比比较高的，必须要去找去看，最后才做决定，导致很多重要的事情都忘记去做了。而且广东的天气真的很闷热很干燥，加上疫情的原因，戴着口罩人真的有喘不过气的感觉，但其实相对于前段时间医护人员的坚守一线，这点辛苦又算得上什么呢？一切都怀有感恩的心吧，相信这一切都会成为我们以后坚强与独立的见证。正如董卿所说的，你现在所读的每一本书，都会在以后某一时刻给你回报。共勉[加油]未来很美，一路向前❤️ 原图 ,2020-04-10 02:29,0,0,0
ICB1MoUBR,雪山糯米丸er,女,海外,104,899,雪山糯米丸er:最近加入【 一碗汤面 】的外卖群尝试了一次午餐。老板是北京人，很热情，东西卫生，还送货上门。但就味道而言，没有很合我的喜好…可能北方的朋友会更喜欢吧！我点的大部分都曾dine in 试过，可能是因为送餐时间客观存在，我觉得还是当初在food court的口味更好。我尝试了：👌凉皮：（7刀）一如既往没有面筋，优点上这次的凉皮一条一条比较完整，不会太细碎。调味上来说不如之前店里吃到的，但还是总体不错👌羊肉串：（5串9刀）在北京的时候很喜欢，可摸着良心讲，还是得趁热吃。再好吃的串送回家烤箱加热之后吃起来都嫌老。不推荐点😐猪肚鸡：（28刀）非常费工的大菜了，猪肚其实洗的算干净，可是汤里的药材太多，味道太浓还偏甜，我吃起来还是明显感到内脏的腥味。这道就不推荐了…我个人不喜欢，并不代表它家就不好吃。北方口的朋友还是可以试试，他家很多北方家常菜，还有方便加热包，我看群里还是许多好评的。老板的微信号一直公开在他家的外卖单上，需要加群的朋友请下图联系～#华盛顿DC美食[超话]##华盛顿dc生活##疫情期间外卖攻略# [组图共3张] 原图 ,2020-04-10 02:27,3,1,4
ICB1vyeoj,君子有不战战必胜矣,女,其他,324,39,君子有不战战必胜矣:#方方日记# 方方老师说这本日记是以普通人视角记录灾难中的武汉，不反对出版，不反对记录苦难，这是作家的权利，是苦难中武汉人的权利，但是您自己也承认的，求真是作家的底线，出版的话对于那些道听途说的消息能否进行标注，已经辟谣的事情能否诚恳解释而不是用文字较劲。您是11岁经历文革的人，家里人也曾受到极左派的迫害，字里行间能看出对极左派的厌恶，提及文革和四五事件可以看成是你的真实联想，能看出你爱国爱人民，但是不一定爱党，在进行文字撰述的时候把其他爱国爱党的人士统一打成极左是否有失妥当，当有人站在自己的视角写写光明与希望的时候，当帝吧用和你一样的创作方式来描写美国的时候，你却把他们也打成文革分子，爱国蛆真的合适吗？疫情初期武汉人民遭受了多少抵制与歧视，现在中国人民在国外又是如何被人评判的，您却说要用文字一字一字的把武汉钉在耻辱柱上，也许多年后这本书经过完善是一个让人动容的作品，可是在这样一个舆论战打的火热的时候如此仓促发表，这本书会成为一把刀，对准的却是自己的同胞。作品是无国界的，但是作家是有国家的。 ,2020-04-10 02:27,2,0,2
ICB16tm59,英伦圈,男,海外,380,132868,英伦圈:【英国首相脱险！已从ICU移到普通病房，“精神非常好”】#英国首相确诊新冠# 据BBC和首相府最新消息，英国首相鲍里斯·约翰逊（Boris Johnson）已在今晚，从重症监护病房（ICU）转移到普通病房，处于康复期的他将接受严密的监护。”此外，唐宁街也称，“他精神非常好。”英国今日数据（参考itv）：新增确诊4344，累计65077例，新增死亡881，累计死亡7978，累计治愈357（根据约翰·霍普金斯大学统计的新冠疫情网站上的治愈数，今日新增25人治愈）。#英国疫情# #全球疫情# #同心抗疫为爱而行# #欧洲新冠肺炎病例进展# #英国新冠肺炎病例进展# [组图共4张] 原图 ,2020-04-10 02:26,97,26,30
ICB0U4SE9,是小侯同学,女,上海,280,170,是小侯同学:带着爱和感恩的心，我们进行派送。也愿这份爱的传递，可以给同学们带来关怀、健康和力量。从上周开始我们陆续准备。我和学长为方案起争执，在不断磨合中我们敲定最终方案。这是我绕着这座城最久的一次。也愿不论十几年 我能时刻热血。之前国内疫情严重 想做志愿者 碍于开学只能耽搁 学期即将结束 我想做一次机场大白想奉献一份小力量 报答时刻惦念着我的祖国妈妈感谢我的国 时刻挂念在外留学的我们你是靠山 我不再害怕配乐是晴天的周末去学校路上遇见喜欢的人祝平安顺利健康为什么留学的原因很简单“待学成归来 更好的归国”❤🇨🇳 http://t.cn/A6wZqfNC ,2020-04-10 02:25,3,0,2
ICAYWAJwh,经纪人Krystal,女,海外,89,17,经纪人Krystal:成年人的世界真的没有容易二字。之前看到一句玩笑，年过半百的老人。刚听的时候觉得搞笑，50怎么就是老人了呢。其实如果不把这句话当作是玩笑的话，半百也许指的是生活状态和人生状态吧。50意味着人生进入了稳定阶段，工作不再那么拼命了，家庭也圆满了。俗话说50知天命，说白了就是好赖也就定下来了，剩下的事就看天意了，对一切事情都看淡了。今天老爸和他的发小一起聚餐，大醉。他们简直可以用相爱相杀来形容，嘴上都不饶人，但都是热心肠。他们已经过了50，回望过去的日子，都发出感慨，感慨时间易逝。他们虽然不是什么大人物，但也能从他们身上看到现在50+的人是什么样子。一个身体不好，行动不便，走路还得扶着东西，是医院的常客，加上离异还上有老下有小。一个经营饭店，负债累累，为经济所困。剩下也都各有各的痛苦。聚餐散了之后，他们很想去唱K，我都能体会到他们那种想要释放压力的情绪，好像只有大声唱出来喊出来才可以轻松一点，可惜走了几个地方都因为疫情关门了，无奈回了家。看到他们头上都有了或多或少的白发，想着他们还背负着生活的艰辛，身体也越来越弱了，我心情很复杂……看到他们我觉得我这段时间感受到的压力焦虑根本算不上什么。当有人要依靠着你而不是你依靠着别人的时候，压力是巨大的，这也许就是成年人要肩负的责任吧。人生真的有太多无奈，有很多是自己不能选择也不能控制的，只要尽自己的努力在最大的允许范围内过的最好就是happy ending了。认真的过好自己的生活，能在艰难乏味的生活里找到快乐就好！生活太苦了，要自己找到甜哦！ ,2020-04-10 02:20,0,0,0
ICAYSaAnV,Nakisha_LiYu,女,四川,514,93,Nakisha_LiYu:#旅行##毕棚沟# 距离上一次旅行已有四月之余，碌碌无为的半年，在疫情影响之下再次悄然而过，2020的目标变了又变，此刻却不想一个人一个人生活的25年，不知还要过多久呢～～～半夜的时光总是这么诱人，让人有太多的心思有多少萍水相逢，却是别人朝思暮想之人 http://t.cn/RJLmhww 显示地图 原图 ,2020-04-10 02:20,2,1,10
ICAYfqWLl,香港商報網,男,香港,392,1555000,香港商報網:【北京通报一起涉疫情案件：#中介伪造出入证带客看房被拘#】今天下午，北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市公安局副局长、新闻发言人潘绪宏通报一起涉疫情案件。4月4日，李某哲（男，27岁，房产中介公司员工）从某打印店老板王某（女，28岁）处购买伪造的小区出入证件，提供给客户进入朝阳区常营某小区看房，被社区卫生防疫工作人员当场发现。经警方工作，依据《中华人民共和国治安管理处罚法》第五十二条之规定，李某哲、王某已被朝阳公安分局处以行政拘留的处罚。@京视频 http://t.cn/A6wZqvaj ,2020-04-10 02:19,30,4,3
ICAUta4iY,-milkcompany,女,海外,60,6,-milkcompany:疫情以来，免费公开版权的文学艺术作品多到数不清。每次看见都是丢进收藏里，再也没打开过，实在是觉得自己错过了百万级别的财富。前天得知《一仆二主》免费观看期限在昨天晚上八点之前，于是赶在失效之前打开了剧目，甚至把看剧郑重其事地放进了待办清单里。在我为数不多的话剧经历中，这一次得到了一番全新的体验。通过小屏幕观看录播这样的经历，最让我体会到了话剧中即时感与临场参与感的必要性。话剧的表演和台词极其依赖时间的线性，尤其是喜剧类的话剧，意想不到的转折或笑点都藏在前一句的下句中。等待这个时刻的到来是极其重要的，演员和观众都做了努力。而在线观看完全毁掉了这样的快乐瞬间。字幕常常是翻译到一个长句的句号结束，在演员还没有讲出那句话时观众就已经看到了后面的玄机。一个本身拥有巨大信息量的句子也需要演员精彩的表演加持，失去了演员的演绎台词的作用也会损色不少，这是继提前被剧透后小屏幕的又一毁灭。还让我很是怀念现场的，便是表演完成时观众献给演员长长的鼓掌致敬，这是让我感觉到我成为了话剧其中一份子的时刻。也是结束这趟旅程最好的仪式。 原图 ,2020-04-10 02:09,0,0,0
ICAUh3gGz,杨品-光线摄影学院,男,北京,784,21359,杨品-光线摄影学院:昨天晚上，差点就定了飞广西南宁的机票……哎，“跨省跨境旅游暂不恢复”，所以，干脆取消最近的跨省出行计划吧，响应国家号召嘛！嗯，广西的朋友们，以后再找机会来相聚啦！烟雨蒙蒙的桂林，最近应该还好吧？期待疫情结束，一定要去桂林吃大师傅啤酒鱼和小南国啊！光线摄影学院曾兰老师，期待和大家相聚广西！（重庆飞桂林的航班，最近都没有呢！不过，重庆飞南宁的机票倒是很便宜，南宁的夜色和瀑布也是很漂亮哦！）@跟曾兰一起学摄影 #光线摄影学院##网易云课堂摄影兴趣小组# @网易云课堂 [组图共2张] 原图 ,2020-04-10 02:09,2,0,3
ICASf8Ca4,天天晴朗紫因有你,女,海外,181,1063,天天晴朗紫因有你:#杨紫公益紫[超话]##跟着杨紫做公益# [微风] #阳光信用# 国家反诈中心守护大使 @杨紫 提醒您：        疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使 @杨紫         呼吁大家绿色出行！ 中国消防公益宣传使者 @杨紫 提醒您        用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使 @杨紫          呼吁您一起传递爱与善！ #中国消防宣传公益使者 杨紫# yz#杨紫林之校# ,2020-04-10 02:04,0,0,0
