微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IDExH8Gsk,熙桐6186313240,女,江西,138,8,熙桐6186313240:只想吐槽一下，突然发现女人真的不能太心软，一旦心软真的苦的就是自己。   想到我那可怜的妹妹都想哭，也恨！  表面上看着幸福和睦的家庭，私底下每个人的心情都很复杂。农村重男轻女严重，家里姐弟六人，我是老大，老二小时候送人，后面终于有了弟弟，算是圆满了！童年没有快乐的时光，更多的是干农活带弟弟妹妹，更多的阴影是老妈的打骂，一言不合就开打，上小学就想到过自杀，每次老妈一开打就恨，为什么要把我生下来。几个妹妹更是，特别是老三，天生耳朵不好，听力差，经常叫她干活由于没有听清楚就要挨打，我这可怜的妹妹，真是心疼！  家里农村彩礼要的多，现在几个妹妹都成年面临结婚，更多的是感觉恋爱的资格都没有，因为怕提到彩礼就把人瞎跑现在农村彩礼基本不会低于二十万，家里娶个媳妇基本都是脱层皮。老三前两年自己谈了个外地的，已经到了谈结婚的地步，由于彩礼没有谈成，老妈不愿意退步，谈崩了！因为这个事情跟老妈拌了几句嘴，结果老妈几天没有理我。老妈性格要强，家里所有人都得罪不起，包括老爸，基本家里的事老妈决定了老爸也改变不了她的想法，所以家里所有人都畏惧老妈！   去年老三家里相亲了一个对象，没多久就订婚了，相处没多久也觉得男方也不是自己想要的那种，因为世俗的眼光还是选择了将就，去年一年也没提结婚的事，年底急急忙忙的选了日子定在年初，结果因为疫情取消！结婚老三现在又怀孕了，到至今都没有定下结婚的日期，每个女孩子都希望自己有一场梦幻的婚礼。但是男方家里不重视，一再的拖时间，现在肚子越来越大了，婚纱都快穿不下了，想着早点定个时间结婚，经过双方父母选日子，定在5月3号！男方家里比较迷信说这个日子不行，有些不吉利的事情什么的，各种理由，昨天还说可以，到今天老妈又说那边说这个日子还是不行，老爸昨天听说可以就立马从外地赶回家准备结婚的事情。一家都为老三结婚的事伤脑筋，小妹假也请了，票也买了，又说不行。   晚上老四发信息说老三跟她老公吵架要去找她，后面发了一堆信息，言语之中真的很无奈，有点不想结婚，也不想要孩子了，其实真的很能理解，因为怀孕，皮肤又过敏，身上没有一个地方是好的，都是疤痕，女人生孩子付出的痛苦是男人永远体会不到的！！然后我又打电话给老爸问情况，问沟通商量的怎么样了，还是说男方那边说这个日子不行，我问为什么不行，给我的回答是男方说那天日子不好，老三会克夫，我听到这句话，心里真的是一千万个草泥马在奔腾！  真心替我这个老三难过，眼睛哭到肿，真的想让老三把这个婚给退了，孩子也不要了，就算结婚以后也没有好日子过，老三从小就是听话，太懂事，心软，总是为别人着想的太多，事情到了现在这个地步很大一部分原因是真的痛恨这万恶的世俗，还有老妈的势利眼！如果真的退婚，老三以后在家就抬不起头了，家里人职责的语言，想想就觉得恐怖，我这个做姐姐的也帮不上什么忙，只能替她感到难过的担心，真是苦命的孩子，或许这就是命吧，以后会怎样谁都不知道，只希望几个妹妹都能过的好好的，说这么多也就只能发发牢骚，唉，人生真的太苦了…… http://t.cn/RuOpYxC 显示地图 ,2020-04-17 01:14,2,0,0
IDExfDgSU,是我的糖豆呀,女,北京,276,476,是我的糖豆呀:1.下班就快七点了，趁着上课前做了口蘑芦笋鸡蛋粥，名字有些长，但包含了它所有的用料哈哈哈哈哈哈。给羡羡煮了清水虾🦐 ，看见它胖出了和我一样的圆脑袋双下巴，我很欣慰2.新年第一虾是网上买回来加热的，没有妈妈做的好吃，等疫情结束后想让她来北京看看我和我的新房子3.烤箱很好用，get了在家做烧烤的技能😍 [组图共3张] 原图 ,2020-04-17 01:13,3,0,4
IDEwAhwHG,阿胎你的夜话掉了,女,云南,383,86,阿胎你的夜话掉了:想了想我还真没有因为生气把剑三卸载过，最多就是隔应几个月不打开然后哭着更新十几g第一次主动卸载还是因为先行版升重制版的时候客户端卸错了于是被哈哈哈哈了好几天其实大多数时候我并没有在高强度的玩，往年的2月到5月基本是我不太上游戏日常给全代练想着卖号的日子今年可能是因为疫情和代练容易封号的原因，终于100以来第一次我全手动两个号毕业，日常可把我累死了，上一次高强度上线可能是在17年了叭下赛季就不更新PVP装备，随缘毕业，毕竟开新等级我估计又没了最近的计划是下下周一转了恶人把毒姐搞回姨妈，虽然也快战乱起来了但是还是姨妈在的舒服一点，这一趟华乾旅游其实认识的大多也还是姨妈服转过去的旧人，以后应该不会意气转服了[加油]不过还是去心心念念的华乾纯阳宫转了一圈，挺满足了，难事只有想个新ID回归，不想用原来的ID了因为已经对剑纯没感觉了。也打算要分离之后好好养秀姐号，是那种除了披风和888以外细心的养 ,2020-04-17 01:12,0,0,0
IDEwp1BMg,中商微视点,男,北京,7452,131842,中商微视点:#关注全球新冠肺炎疫情# 【#叙利亚人因疫情回废墟上生活#：带10个孩子逃离难民营】@头条新闻 4月16日，流离失所的叙利亚人迫于疫情返回被毁的家乡。伊德利卜省埃里哈镇居民称，不愿让其10个孩子经受被感染的风险，所以决定回到被毁的家乡，在废墟上生活。许多民众饱受颠沛流离之苦，他们期待能迎来长期休战，但也担忧疫情后会再次开战。http://t.cn/A6wSIKv9 ,2020-04-17 01:11,0,0,0
IDEucf3vy,圈圈那个圈圈哦,女,其他,63,5557,圈圈那个圈圈哦:今天一个朋友跟我聊天，疫情以来工作变故工资影响，最近亲人的公司又发生变故，破产负债几百万，最近全家都处于很消沉的状态，每天哭泣忧愁，甚至她的亲人有了轻生的念头…我安慰她，你们还年轻，这才多大点事，谁的人生没点坎，都会过去的…我曾经也有很多次有过轻生的念头，很理解钻入那个思维死胡同走不出来的痛苦，转念想一想，曾经的痛苦、曾经的曲折，都是多大事呢？就像现在看你10年前的自己，因为买房的首付几万块，有亲人反目的，有情人分离的，10年之后再看看，有没有觉得自己很可笑？现在的我们也一样，遇到再大的困难，再多的坎坷，只要我们还活着，就都还有希望，更何况我们还年轻！有起伏的人生那才叫人生，不虚此生！ ,2020-04-17 01:06,5,0,3
IDEua9WPa,百正商务官方微博,男,江苏,329,262328,百正商务官方微博:【法媒：欧洲新冠死者占全球65%，#世卫组织警告欧洲仍是震中#】目前，欧洲已有至少90180例新冠肺炎死亡病例，约占全球范围死亡病例（至少137499例）65%。世卫组织（WHO）警告，欧洲仍是疫情震中。据法新社4月16日报道，欧洲是目前最受疫情打击的大洲，累计确诊病例至少有1047279例。世卫组织欧洲区域主任克鲁格促请相关国家在放宽限制令时，必须做好足够的监管及控制，以防疫情再度失控，解封及恢复正常的行动必须循序渐进，不能操之过急。http://t.cn/A6wSnuPd http://mapi/005vnhZYgy1gdvyzkaa44j30j60br75r ,2020-04-17 01:06,0,0,0
IDEty2rKS,ZxxxxXxxxLE,女,其他,138,55,ZxxxxXxxxLE:BoF裁扯中国区全员同时业务也将全部停止运营的消息今晚被刷屏。似乎受疫情的影响各行业的情况都不容乐观每况愈下很严峻哦。不是的，换个角度。大家现在都回到了同一个起跑线，现在谁真的能放下一贯擅长的内容去开辟新渠道杀出重围谁就先占有优势。因新媒体的发展自媒体热的风潮过后各平台自媒体人的短板开始显现，传统行业有没有可能重新掌握话语权这都是未知数。新媒体想玩的好得让你的新媒体矩阵保持平衡，只在某平台呱噪投钱买榜影响力也变得有限，之后怎么发展怎么玩一切都成了未知，这是所有人的机会才是。 ,2020-04-17 01:04,2,0,0
IDEsWwiji,程功乎之,男,其他,55,45,程功乎之:养生篇之三老树新枝，枯木逢春。周易有一卦，具体的卦名，卦辞我记不清了，大概意思，出门的时候，门口的一棵枯树，突然长出新枝，这样的景象，大吉。你这样理解，性生活是生活的调味剂，岁数的原因，老了之后，性欲望，以及性能力没有了。可是，突然，曾经没有性能力的男的能勃起了，女的有性需要了，就是大吉。南方江浙一带，据说百岁老人五千多，老枯木，突然有新的嫩枝枝头出墙，开花了。烟花三月下扬州，今年是不行了，再加上有疫情。明年吧，我五十三岁，年过半百老光棍，明年三月南方转转，年轻的女的我找不到，江南百岁以上女性多，我看看，有没有有没有长出嫩枝出墙，开花的。春风送暖江南岸，我也带去我的绿色，给百岁老太太的老伴，带他一顶绿帽子。晚节不保，都一百多岁的老女人了，有性需要，晚节，保个什么劲的。男人修炼比女人难多了，一个人体构造的原因，任都二脉没有通，第二，成药了，道教丹道派的练内丹的说法，练成丹了。就叫成药，精子不叫成药了，精子的继续修炼，到一定的时期的真正成熟，叫做成药了。有的一百天，也有一个月的月亮周期，精子才完全的成熟，这就叫成药了。女人就不需要，中脘穴气海充盈了，有性欲望就行，就可以有性生活。男人，保住精子不射出来，一百天或者一个月才能成药，是成药以后的精子，自然而然进入膀胱进入膀胱，水火交融，激荡起来，冲开百汇，运行大周天。无论男女，最忌讳的是盘腿大坐，尤其初期，平躺在床上，双腿伸直或者，双脚叠加夹紧大腿。盘腿大坐的修炼方式，源自于婆罗门，人鬼殊途，人和妖孽的区别，动物成精之前的修炼方式。除了人类，直立行走之外，还有什么动物能够直立行走，只是一个过程。动物修炼到能伸直腿，是需要过程的，长期的磨练的动物才能伸直了腿修炼。明白吗，你要是想修炼成爬行动物，就有盘腿大坐的方式，有钱难买你愿意，就不想直立行走了，想趴在地上趴着走，就用盘腿大坐的方式，一定能成的 http://t.cn/z8FqND2 显示地图 ,2020-04-17 01:03,0,0,0
IDEsV2WBu,Animo,男,四川,175,84,Animo:目前来看，国内得到控制，国外有暂时达到顶峰的迹象。几个判断：1.有可能出现小阳春。出于供应链安全考虑，美日要求企业回归本土，但毕竟需要过程，在复工复产重开的情况下，出于对未来疫情发展的不确定性考虑，越是全球化程度高的企业，应该抓紧窗口期补库存，提高库存储备，所以该类企业暂时订单下滑不会出现，甚至应该有增长。一季度经济数据难看大家有预期，二季度受补库存订单影响，可能大幅高于预期，消费端下滑影响可能要到三季度才会体现。所以经济和股票市场可能会在这三个月出现小阳春。后续衰退不容乐观。如何发展要看疫情的烈度和持续时间。2.全球化有倒退的趋势，疫情影响在加剧这个趋势的形成。但多国产业链分工是经济商业选择，这个趋势是不可逆的，更有可能的情况是以西方文明和东方文明为两大中心形成新的产业分工布局。文明界限将加深。中国13亿人口的统一消费市场将决定东方文明崛起不可阻挡，最终取得优势。而且在新的分工转移中，由于该市场的存在，会使得美日企业回归本土变得犹豫不决，最终失败。3.疫情会加速科技对产业的重塑和调整。在此过程中对个人素质带来更高的要求，贫富差距会加大。 ,2020-04-17 01:03,0,0,0
IDEsP7wEc,qfr蓉,女,宁夏,30,52,qfr蓉:注定是一个晚睡的夜晚。看了#我是唱作人# ，感慨良多。郑老师说创作的孤独，我却觉得那应该算是孤寂，世界之大，独余一人，那是一种旷然的独，却不算孤。孤于我看来，是明明处于人群之中，人声沸沸，人影绰绰，我却不能融入，不愿融入。张艺兴是我喜欢的一名唱作人#张艺兴我是唱作人2# ，看他的作品，很惊艳，满足了自己的期待感，却在看到非专业评判而是故意嘲讽抹黑的评论时，心间起了义愤。这是一个多么喧嚣的时代啊！有些人的行为荒诞到你难以置信:英国有人因为听说5G传染病毒而烧了基站#英国5g基站遭纵火# ，有些国家政府叫嚣着让特定国家为疫情买单#印度个别组织要求中国赔偿疫情损失# 。嘴里芬芳，心里肮脏的人太多了。在没有全面了解一件事物，一个人的时候，为什么要那么武断的做出评论呢？如若单单是分析，仅仅是评判也还可以忍受，那些带着恶意，尽是脏字的“键盘文学”的出发点到底是什么呢？就因为心里不知缘由的一点不顺，便大放厥词，把自己置于道德的制高点，肆意在这虚拟却也与众人息息相关的网络世界横行？我又着像了。倘若堵不住这恶意的洪流，便在这河里行舟。@努力努力再努力x 我看见了，你是这样做的，我开心。前路多艰，却也引人入胜。众生安乐也太冠冕堂皇，愿每个人，都心怀善意，各有所得。（图一是小可爱，图二是踏春遇到的让我有所得的乐观的人们） http://t.cn/R2WxD0a 显示地图 [组图共2张] 原图 ,2020-04-17 01:02,3,0,0
IDErXDH4Q,海盐味北斗七星,女,其他,48,177,海盐味北斗七星:p1：大顺家送的樱桃，甜甜的，超级善良的一家人，善良的人总是会给人满满的正能量p2:小区楼下的花花🌸，不知道叫什么名字花期还挺长的p3：第一次买臭豆腐吃，好像味道还不错p4:最近二刷《请回答1988》里面太多的泪点和笑点了，正峰爸爸的脑回路简直了，太可爱了p5：喜欢正峰这个镜头呆呆萌萌，做头像不错p6：出门放风，太阳很大晒起来超舒服，疫情后第一次出门拍照，能出门的感觉真好 [组图共6张] 原图 ,2020-04-17 01:00,1,0,0
IDFdT6cci,新時代電視,男,海外,127,45420,新時代電視:【26分鐘見證實錄】4/20 預告: 因應新冠肺炎疫情，政府呼籲市民減少社交接觸，盡可能留在家中，以減少被感染的風險。在科技的幫助下，學生在疫情中仍能上網課，部分人亦可在家工作。大眾的居家日常如何受到影響，留在家中有什麼可以做? 而這場疫症，又如何漸漸改變市民的生活模式呢? 播出時間: 星期一晚上10時 http://t.cn/A6wo5N7n ,2020-04-17 02:58,0,0,0
IDFcehkTk,欧洲时报,男,海外,597,787192,欧洲时报:【#欧洲新冠肺炎病例进展# 】截至巴黎时间4月16日20时，欧洲地区累计报告新冠状病毒感染病例1084407例，相比16日8时新增49075例。其中，法国新增17164例，西班牙新增5027例，土耳其新增4801例，英国新增4618例，意大利新增3786例，俄罗斯新增3448例，德国新增3072例，比利时新增1236例，荷兰新增1061例。美国累计确诊655263例。#近距离看欧洲##全球疫情# [组图共6张] 原图 ,2020-04-17 02:54,107,27,66
IDFc11QkW,唯美句集,男,湖南,105,611155,唯美句集:#全美每天要倒掉至少1000万升牛奶#美国因疫情影响，很多学校与餐馆都处于关闭状态，对牛奶的需求量大幅下降。牛奶产量过剩下，奶农们只能把牛奶哗哗哗倒进下水道，仿佛历史课本的重演，“倒牛奶”也成了几代人对西方资本主义社会残酷现实的最直观印象。事实上，奶农倒奶事件在我国也时有发生，过去几年，浙江、山东、河北、河南等都曾相继曝出产能过剩而倒奶的事情。今年2月14日情人节期间，全球因新冠肺炎疫情对于花卉需求数量骤减，包括中国在内的很多国家，也都对滞销的鲜花进行了销毁。以上行为都是奶农、花农的个人行为，都是自由贸易市场下的调节行为。 ,2020-04-17 02:54,5,0,3
IDF9vhua2,新尔雅之家,女,海外,88,310,"新尔雅之家:荣休教宗安静的生日庆祝因为在疫情弥漫各地, 荣休教宗本篤16世4月16日在梵蒂冈他的隐修院住处低调安静地度过了他的生日。他没有接待任何访客, 但是收到许多从各地寄来的生日贺卡和邮件,还有打来的电话, 也包括他96岁哥哥的来电。有一位德国新闻作家Peter Seewald寫了本笃16世的传记(""Benedict XVI: A Life), 作为庆祝他生日的礼物,他也已经收到这个特别的礼物,因为疫情关系, 没有办法在他生日这天亲自给他, 不过这本书德文版会在5月4日英文版会在年底出版。他用感恩祭开始了他当天的生日庆祝, 包括祈祷和读经。他也聆听一些德国家乡巴伐利亚的的传统歌曲。他非常关心并且时时得到外面疫情和人们染病死亡的资讯。天天为疫情患病和受苦的人们祈祷。他特别惦念那些因为照顾病人而感染喪生医生护士和神父们, 他祈祷上与他们共融, 分享这些的痛苦但没有让自己失掉希望。 原图 ",2020-04-17 02:48,4,3,0
IDF7Z1vt8,6元困难户,女,海外,333,153088,6元困难户:🏷镜头下隔离的阿根廷 Ⅱ 🇦🇷阿根廷强制居家隔离第28天 |🔺新冠确诊人数：2571例🔻死亡：115例☑️治愈：631📸配图：Ramiro gomez📎整理：6元困难户#南美疫情##海外抗疫日记##阿根廷·布宜诺斯艾利斯[地点]# ❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦❖✦ http://t.cn/RU1ULdU 显示地图 [组图共18张] 原图 ,2020-04-17 02:44,8,0,1
IDF7i9LqN,你的眼睛里有星星1025,女,北京,510,286,你的眼睛里有星星1025:#肖战 红梅赞##肖战# 我听了，我是第一次听这首歌，它虽然是一首老歌，但我依然觉得很好听，我第一遍听的时候就觉很平和，很平静，肖战音色也很适合这首歌。本以为我听两遍就得了，但没想到这几天一直在循环播放，我想这就是经典的魅力，现在有很多年轻人听不到老歌了，通过这样的方式传唱经典是好事。通过这次疫情，我更爱我的祖国，更爱我们的团结一致共克艰难的同胞，此刻伴着歌声，为传唱经典的肖战点赞，也同时祝福祖国繁荣昌盛！ http://t.cn/A6w5l03O ,2020-04-17 02:42,0,0,0
IDF5C9sdc,熊哥今天膨胀了ma,女,广西,357,22,熊哥今天膨胀了ma:今晚一直在翻以前的聊天记录，本来打算十二点半就睡了结果看到现在。真是越来越觉得这个男真的好可爱，不是那种过分的做作的可爱，不是故意装可爱，是那种发自内心的小小小小的可爱，可能其他人感觉不到吧但是在我看来这种细微小小的东西跟一米八+的他形成的反差真的太可爱啦!!!第一次知道男生嘤嘤嘤可以这么可爱，每次熊哥嘤嘤嘤都好想啵啵啦hhhhhh交往这么久也不是没有吵过架没有闹过分手，好像很多时候也都是我在挑毛病，但是每次两个人最后都能化解矛盾了，前段时间还闹得不愉快了蛮长一段时间的，也可能是因为疫情两个人都比较压抑。感觉还是我的原因吧，不够成熟不够理性，但是有什么办法就是因为太喜欢了啊 然后吵吵闹闹，还是熊哥耐着性子忍着气给我讲了一堆东西，没我逼迫没有讲道理，就是在陈述事实，这个男生讲话好像有魔力一样，听他说话真的是种享受啊，好像之前的不愉快在听到他讲话的那一刻都散开了。所以那次我们依然是把问题给解决了。感觉每次闹别扭都是他在维护，其实也会害怕哪天他就累了或者怎么样，但有时候还是不能克制住自己的脾气。他让我知道男生也会有小孩子的一面，男生也是需要人哄哄的他是个很有意思的人，至少在我看来是这样的。为什么最近一直发微博是因为之前他说不喜欢我把跟他的聊天记录发空间和pyq里，不想被人家评论，虽然我是觉得这没什么，但是也得照顾一下熊哥的感受不是，别人怎么说他那是别人的嘴 我管不着 反正在我这里他肯定就是我的小宝贝啦 一米八的小宝贝啦 ,2020-04-17 02:38,0,0,1
