微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IxRWbjkvH,长治网警巡查执法,男,山西,216,7317,长治网警巡查执法:【硬核友情！#东北大爷骑马帮朋友买米# 被民警劝返】3月4日，黑龙江齐齐哈尔一位大爷在大街上策马奔腾，结果被民警拦下。原来，大爷的老朋友因疫情期间不能出小区购物，便让大爷骑马采购米和面给他送去。最后，因为违反交通法，大爷被民警劝返。#被朋友放在心上的感觉真好#  http://t.cn/A67rA5mo ,2020/3/10 0:19,1,0,0
IxRW0mEox,郑州交通广播,男,河南,379,560775,郑州交通广播:#抗击疫情 我们始终在一起# 【看视频！战疫记者们，在后方用歌声为前方加油！】【逆风成长】二〇二〇的新年，谁碰了暂停键，生活由此改变。这不寻常的冬天，万众瞩目新冠，举国抗击肺炎。钟南山，铮铮铁汉，临危受命赴武汉。李兰娟，杏林木兰，为民请命沥肝胆。医者闻令而战，抛家赴前线。你就是一道光，瞬间冲破黑暗。二月春风送暖，把乌云驱散全民打响阻击战，多难兴邦，何惧忧患二〇二〇的新年，岀征者的誓言，响彻大地云天。江城绿城肩并肩，力量动地感天，共护神州山川。黄河水，曲曲弯弯，历尽北风彻骨寒。长江浪，惊涛拍岸，春天能有多远？长江固黄河坚，携手筑防线。你就是一道墙，守护湖海安澜。二月春风送暖，把乌云驱散。曙光她就在眼前，卸下盔甲，笑对蓝天。 长江固黄河坚，携手筑防线，你就是一道墙，守护湖海安澜。 二月春风送暖，把乌云驱散。曙光她就在眼前，卸下盔甲，笑对蓝天。词：孙新峰曲：刘    涛 http://t.cn/A6zz3n2u ,2020/3/10 0:18,6,2,0
IxRVVFfI9,我说你下次可能就找不见了,女,广西,77,182,我说你下次可能就找不见了:疫情关系生日悄无声息的过了突然想假装失忆忘记自己多少岁有天同事很惊讶的问我你居然27了？！对啊，我27了今年发生太多事，才刚刚开始就已经希望糟糕的日子快要过去以前许愿总是些漂亮的愿望现在却只希望大家都能平平安安的健健康康的好像很朴实但又好像挺难的过得还不错，身边好多爱我的人就算我整天生气也有人愿意包容我啊珍惜当下感恩对我好的人人生没那么多如意的，过好现在就好了将来怎样谁又能说得准呢 ,2020/3/10 0:18,0,0,0
IxRVL3KtH,法国路边卖火柴,女,其他,368,161,法国路边卖火柴:【#华闻视频#|英国#新冠肺炎# 确诊人数已达321例，面对疫情他们为啥不戴口罩？】随着欧洲#新冠病毒# 疫情蔓延，英国出现了大量囤货现象。英国各大超市日用品限购，消毒产品更是一上架就秒空。华闻TV在伦敦街头采访了一些民众，他们有着自己的预防措施。#英国疫情##全球疫情# http://t.cn/A6zzcnZM  http://t.cn/z82vTAE 显示地图 ,2020/3/10 0:18,1,0,0
IxRVI3Y4p,和平精英飞纵君,男,广西,840,2068391,和平精英飞纵君:【#中国女篮致信疫情防控一线女同胞# 】#中国女篮向抗疫一线女同胞致亲笔信# 值此三八节来临之际，中国女篮众将运动员向广大奋战在疫情防控一线的女同胞致亲笔信：“你们辛苦了！自疫情爆发至今，你们一直勇敢地走在最前方！你们舍小家为大家，化身最美的逆行者，在黑暗中为我们带来一束阳光，给备战奥运的我们带了正能量！”“希望在属于你们的战场，病毒是你们的篮筐，你们是最准的投手，医疗计划是最完美战术，运用智慧制造机会，坚持不懈、不惜体力，直到比赛结束的钟声响起。这场与病魔的比赛，我们终将赢得胜利。”  全文如下↓【素材来源网络侵权私信删】 [组图共2张] 原图 ,2020/3/10 0:17,1,0,0
IxRVAEtzP,卡擦陳九渔,女,其他,166,6,卡擦陳九渔:#二月十七# 🔔叮~按时长大啦💨➡2020.03.10🎆二月十七♒白羊座♈👉有配图💙💜有文案👈🌈祝自己生日快乐☀今年可能是最特殊的生日啦💨🎈一愿我岁岁常欢愉  万事皆胜意🍃🎈二愿家人朋友平安健康🌟🎈三 愿疫情早点结束⏩✨感谢所有奇妙相遇   生活中的惊喜  皆因有你们💨 原图 ,2020/3/10 0:17,0,0,0
IxRVs5HxF,中原发布,男,河南,6,3416,中原发布:河南11天无新增 15地清零 7地不再发疫情通报3月9日下午，省政府新闻办召开“河南省新冠肺炎疫情防控专题”第二十六场新闻发布会，商丘市介绍了统筹推进疫情防控和经济社会发展工作进展情况。会上通报：3月8日0-24时，全省无新增新冠肺炎确诊病例，新增出院病例1例。解除医学观察的密切接触者105人，全省无疑似病例，尚有212人正在接受医学观察。目前全省已连续11天无新增确诊病例，14个省辖市和济源示范区在院患者清零。全省仅剩南阳市、信阳市、周口市3地各有1例在院治疗病例。另据了解，目前河南已有7地宣布不再每天发布疫情通报。截至3月8日24时，全省累计报告新冠肺炎确诊病例1272例，累计出院1247例。目前全省11天无新增确诊病例，14个省辖市和济源示范区在院患者清零，仅剩3地还有在院治疗患者。在院治疗3例中，南阳市、信阳市、周口市各1例，其中危重症1例（周口市）。 ,2020/3/10 0:17,0,0,0
IxRV6dfhe,Floweryuz,女,广东,153,196,Floweryuz:很累但是睡不着。明明没有走什么路，但是却感觉累得不行可能因为精神紧张了一天花光了我前天晚上睡觉储存好的能量今天感觉体验到了很多东西很多情感1.我领悟到了“患难见真情”我最好的闺蜜陪伴在我最惶恐的时候充当司机，等待一下午安慰我的情绪，缓解我的紧张我真是觉得自己真幸运因为有她我常常说她是上天眷顾的幸运儿很多很多的运气都在她身上淋漓尽致或许我也能感染到她些许的运气所以我那么幸运拥有她这个闺蜜我常常告诉自己就算以后跟她有什么不愉快想到她为我做过的事我也没理由让她不开心2.医院是个能看尽人间百态的地方有人因为某些检查结果感觉晴天霹雳有人因为闹了乌龙哭笑不得有人因为得知新生命喜极而泣有人因为进退两难的选择焦头烂额……我们看着别人被一张张检查结果牵动情绪心疼又自怜先管好自己再去可怜别人吧听着别人的事情觉得自己的九牛一毛不值一提长叹一口气包含了无奈和庆幸不知道会有多少人失眠虽然这样想不太厚道这应该是最生动形象直击人心地上了一课这比百度上的解说更立体比长辈们的提醒更经验没人喜欢去医院，但是没人能避免得了这是个全年无休的地方这是个全民被疫情恐惧笼罩不敢出门却“生意最好”的地方身体健康最重要真的真的必须必须要好好爱惜身体不然怎么革命在身体健康面前金钱就是粪土写了一点今天的小心得，其实我也不知道自己在说什么。能确定的一点是文笔越来越差了，越来越没文化了，想说的东西不懂怎么表达，我还是要重拾书本多看看书，丰富脑筋不能消耗自己的库存 ,2020/3/10 0:16,2,0,1
IxRV5DAFe,PUN可,女,海外,2,3,PUN可:最近的生活就像💩一样，看着德国感染的数字越来越多，真的不知道他和一周前的意大利有什么区别。早上看同学说dm今天补货，她们都跑去买消毒剂结果什么也没买到，瞬间紧张赶紧拿出电脑找网购。亚马逊就不提了，什么网上药店，idealo全看了一遍，不是太贵太贵就是没货，第一次产生“啊我在网上居然买不到东西！”的震惊……明明是现代社会啊……好不容易找到了价格还合适能发货又gegen Viren的洗手液，买完明天送到。刚才又去看了眼想截个图给同学推荐，结果发现已经没货了🤢就过了6个小时……所以大家现在都是表面上从容淡定，街上繁荣祥和，但实际上超市里厕纸Pasta消毒剂都被抢空……要不是通过这次疫情我真的不知道德国人是这种性格 ,2020/3/10 0:16,0,0,0
IxRV0275C,长春新闻广播,男,吉林,443,21946,长春新闻广播:【#专家谈美股熔断#：此次危机严重程度甚于次贷危机】美国当地时间3月9日，美股开盘暴跌。标普500开盘跌7%，触发熔断机制。民生银行首席研究员温彬认为，此次危机比2008年金融危机更严重，产生原因并非金融体系自身的问题，而是疫情扩散给实体经济带来了风险，当务之急是尽快把疫情控制住。#美股熔断# http://t.cn/A6zzQETf ,2020/3/10 0:16,0,0,0
IxRV025vk,说给墨镜霸总,女,其他,8,1675,说给墨镜霸总:【投稿】个人理解，想说一下那个一套衣服 3k 的制作成本费，十套 大概3w 一期的制作成本费，这就真的很迷啊。难道以后每次恰饭的时候你就和甲方说，哦这个制作成本费是 我们摄影棚 摄像机 人工时间 剪视频这个制作成本是这么多，推广费你还要另外给哦！  还有可能有些想送商品，但是不想给“成本制作费”的商家就不做露出是吗？这个不就好像是在挑选？  这个样子本质上不就是商家送商品并且给了钱让博主在视频里做展示露出吗。这难道不是只是把推广费换个说法，并且在一个视频中集合展示多个品牌。 还有基金推荐那期，开头文案说刚好疫情给粉丝坐在家里拍一下这种科普向的视频，我不知道到底是不是推广，但是同期确实很多博主也推了支付宝基金。如果是恰饭，用这种哄，讨好？（我形容可能不到位）的文案，就感觉被欺骗了哇。  就也不是不能接受博主恰饭，这种操作就有种被欺骗的感觉呀。 原图 ,2020/3/10 0:16,80,1,4
IxRUNjUJR,西南医科大学附属医院,男,四川,52,876,西南医科大学附属医院:【义诊预告】世界肾脏日（World Kidney Day)，2006年，由国际肾脏病学会和国际肾脏基金联盟联合提议设立，日期为每年3月份的第二个星期四。今年的世界肾脏日，由于恰逢新冠疫情防控，就让我们在线上来一场关于世界肾脏日的不期而遇，西南医科大学附属医院肾病内科第15个世界肾脏日线上义诊将于2020年3月12日盛举行。西南医科学附属医院肾病内科医生将在这里等您！活动内容1世界肾脏日义诊义诊地点：西南医科大学附属医院互联网医院时间：2020年3月12日（周四）活动指引：进入西南医科大学附属医院互联网平台，选择“3.12世界肾脏病日爱心义诊”，进入专家个人主页。西南医科大学附属医院肾病内科专家将在此接受关于肾脏病科普、肾脏疾病诊治等全方位的爱心义诊及咨询。2世界肾脏日专家科普讲座题目：肾脏替代治疗的方式选择及血透并发症的防治时间：http://t.cn/A6zz37Q5 讲者：欧三桃 教授、肾病内科主任参与方式：扫描以下二维码可进入收看 原图 ,2020/3/10 0:15,1,0,0
IxRUvyteG,原来是SUNDAE,女,黑龙江,53,70,原来是SUNDAE:-可能是因为疫情导致不能开学不能出门，所以突然想到了很多以前的零七八碎的东西。四小冬天里无数次翻过的栅栏；五中秋日里明媚的阳光；一中夏天夜里后操场上抬头可见的北斗七星🌌；还有高三楼里和小伙伴们一起看过的紫红色的夕阳🌇，不经常想起，却很难忘记。除了这些，还有初中陪我一起罚站，一发零花钱就想和我一起花的小伙伴；每天上课一起嘻嘻哈哈打闹，考试计划好学科的互抄，怕我感冒阻止刚跑完操的同学开窗户的同桌；高中刚转到新班级时，忘记了是谁帮我反驳对我是九九年的表示惊讶的同学。这些早就没了交集的人，却留下了那些不经意间带给我的温暖。突然絮絮叨叨的写了这么多，大概是想提醒自己总有很多温暖值得期待✨，也要努力做一个温暖的人叭🌈http://t.cn/A6zzudt3（@网易云音乐） ,2020/3/10 0:15,7,0,5
IxRUqAEv2,守正资本,男,广东,44,3739,守正资本:这是一个崭新时代的开端：据民生宏观团队评美股大跌熔断表示，这是美国的危机，而不是中国的危机。美股熔断，上一次还是亚洲金融危机期间，一转眼，22年已过。我们从去年8月起研究发现，美国经济存在股市泡沫、企业债务泡沫、就业市场泡沫三大泡沫，最早预判美国经济2020年会发生危机。本次疫情只是一个催化剂，引爆了美国的泡沫。美国问题的根源还是其自身经济的脆弱性。目前是股市泡沫破灭，接下来还有企业债务泡沫和就业市场泡沫的破灭，美国危机才刚刚开始。这是美国的危机，而不是中国的危机。是美国主导的旧时代的结束，也将是一个新的多极化时代的开始。来源：金融界网站 ,2020/3/10 0:14,1,0,0
IxRUpDWKq,爱小兔的大美伦,女,江苏,541,287,爱小兔的大美伦:#胡明轩[超话]# ㊗️小胡22岁生日快乐！！🎂愿未来的你每一天都很平安，健康，快乐，愿你一生被爱虽然没有陪伴你走过很长的时间，但希望未来可以一直陪你走下去。希望长大一岁的同时也可以把身体练的壮壮的同时也健健康康的 远离伤病以后的每一年生日我都会在深知你不是明星，只是一个热爱篮球的运动员，那我就乖乖的做一个女球迷好了，不会去打扰你的私生活，专注球场我用了一整个疫情发现我想见你，再等等吧，等到疫情结束我一定去赴约路途很远，但你值得@胡明轩_ [组图共2张] 原图 ,2020/3/10 0:14,5,0,0
IxRUkEbBs,lovely奶糖奥奥,男,海南,97,88,lovely奶糖奥奥:#杨紫公益紫[超话]##跟着杨紫做公益# yz#阳光信用# ❗️国家反诈中心守护大使@杨紫 提醒您，疫情期间，不造谣不信谣不传谣！❗️绿色生活方式公益推广大使@杨紫 呼吁大家绿色出行！❗️中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！❗️中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！      我们都要有爱心@微公益#每日一善# [组图共9张] 原图 ,2020/3/10 0:14,0,0,0
IxRUfm8dp,栖粟,女,海南,82,27,栖粟:#肖战斗罗大陆##肖战余生请多指教# ◎哥哥，打个卡，跟你说声晚安！◎今天依然是好好上网课的一天~◎中午突发奇想搜了一下虾虾中的男粉，发现都好可爱呀~果然是男女通杀的类型~◎现在疫情正在慢慢的变好，我相信我们也会慢慢的变好，逐步地跨过这道坎~◎我的真果粒终于回来了，雅诗兰黛也发货了~◎那么就让我们一起手牵手好好的走下去吧！◎爱你哟！ 原图 ,2020/3/10 0:14,2,0,0
IxRTVzPPO,百正私人私家侦探三亚珠海青岛,男,江苏,188,197713,百正私人私家侦探三亚珠海青岛:#深夜大明白#【“病毒猎手”利普金——两次协助中国抗疫的美国专家】在中国全民抗击新冠肺炎疫情中，有一位美国专家颇为引人注目，他就是伊恩·利普金。1月30日，他出现在广州，与中国工程院院士钟南山共同探讨疫情。利普金现任美国哥伦比亚大学公共卫生学院感染与免疫中心主任，在国际流行病学领域声名显赫，被誉为“病毒猎手”。其实，这并不是利普金第一次支援中国抗击疫情。两次逆行，支援中国抗击疫情。利普金也充分肯定中国此次抗击疫情的表现。相比当年的非典防控，利普金认为，此次中国有明显进步。http://t.cn/A6zzND4A ,2020/3/10 0:13,1,1,0
IxRTQxkoe,春意微寒,男,云南,2754,2605,春意微寒:周末至交好友说：余生感觉是要发生点什么？见证点什么？谁会想到周一，灾难应验了：全球股市暴跌，美国股市开盘暴跌2000点，97年以来第一次融断。疫情加油价，全球資本市场炸裂了……天鹅乱舞，犀牛狂奔。今天第一个倒下的货币，墨西哥比索暴跌6.28%，最低点超过百分之九。市場情緒就怕情绪的疊加。好事來，疊加出泡沫；坏事一起就造成很多踩踏冤案。三十多年来的美股市场，创下自1915年以来最大跌幅。2020年3月9日21点34分，吃瓜群众再次见证历史。当然，凡夫俗子，肉胎一具的投资人，冲进火坑，岂有不烧焦的道理？全球化最终的终结或是起于瘟疫，终于股市汇市，2020庚子年大劫难，阶段性的全球经济暂停倒退。历史从来都是螺旋式发展，只是时间非圣贤者难以去确定！ ,2020/3/10 0:13,3,0,0
IxRTQe6ra,Carolinehqyyyyy,女,上海,459,84,Carolinehqyyyyy:2020年初 随笔1月2月：新型冠状病毒就这么出现了，第一次在家里待超过一个月，从来不知道自己可以在家里待这么久。在家里的一个多月时间里，看了很多有关疫情的好文章，感触颇深。还读了好多本书，红楼梦又看了一遍，还是对宝黛的爱情悲剧感到十分难过，希望多年之后再捧起它的时候能有更加深刻的理解吧。1.24终于解锁16岁 16年来感谢所有好朋友的陪伴3月16年来第一次在家里上网课，感觉还是不错的，但看不到朋友们心里真的很难过。希望疫情早点过去。3.7这天仅仅因为熬夜的话题和xx吵起来了，虽然她给了很多理由证据，但我仍坚持自己的观点，我突然觉得有些时候自己坚信的东西就是很难改变，即使对方的解释让你哑口无言。也许我还不够成熟吧。无论如何，她还是我爱的人，也许会有争吵，但无论如何不能放下。这三个月确实是灾难，也不知道这场灾难会持续多久，衷心祝愿疫情早点过去。另外，写这篇文章的时候正好在做研究性课题，已经是深夜了。每到深夜总有很多感触，大多是伤感情绪。我文笔也很烂，随便写写吧。那就这样吧，希望四月更好。 ,2020/3/10 0:13,3,0,0
IxRTfzagK,大侠兔八哥,男,上海,560,206,大侠兔八哥:【既严又暖！上海强化输入防控，最严举措中凸显上海温度】#上海战疫#对入境旅客筑起“防控闭环”，是上海近期严防境外疫情输入扩散的一个“硬核”举动。开放是上海的城市品格，疫情防控则是当前工作的重中之重。看似矛盾的二者之间，如何寻找最佳结合点？上海给出的答案是：疫情防控从严从紧、慎终如始，服务举措全面细致、暖心温情，让生活、工作在上海这座城市的人们更加安心、踏实。请看澎湃新闻的报道↓#上海加油# http://t.cn/R2Wxpw9 显示地图 ,2020/3/10 0:11,0,0,0
IxRTepcei,花施主,女,浙江,504,756,花施主:夜刷新闻停不下来，泉州宾馆倒塌的，疫情的，美股的，一路到傲慢与偏见中国的厚积薄发到了质变的时候，我们都能感受到，只是外人还要有过程看有人评论说专政和体制，这也是优势啊，最起码，于我个体而言，每次的大事件中，东先生作为体制内人员付出是远高于我这个闲散人员的，纵观身边的人都在修身齐家的时候，只有体制内的人主动被动的在治国平天下了。站的位置不同看的不同吧。经此一役，大概率祝我国运up up up ,2020/3/10 0:11,0,0,0
IxRSM3nz2,股场大帅1248,男,其他,151,20643,股场大帅1248:#德国拦截瑞士进口防护口罩# 针对德国拦截瑞士口罩这一事件，大帅这么看，向来富有冒险主义精神的欧美人也开始惧怕新冠疫情了，这是冒险逞强心理向恐惧死亡并开始逃避死亡的真实转变，那么不难预料，接下来是全民的防疫意识提高，全民防疫行动，他们不会无视历史上流行欧洲至死亡1/3人口的黑死病(鼠疫)，也将不会无视这次凶猛的疫情。中国民众也不必过多的表现出幸灾乐祸和“自信”，任何事情，有利有弊。跟炒股一样，盈亏同源。 ,2020/3/10 0:10,0,0,0
IxRSC25Vp,JapanStory,男,海外,784,5290,JapanStory:【港專家：全球70％人感染獲抗體 疫情才會減緩】香港新冠肺炎疫情未見消退，香港大學微生物學系講座教授袁國勇 9日在電台節目中重申，新冠肺炎疫症短期內不會完結，因全球多國愈來愈無法完全截斷病毒的傳播鏈，認為要直至大部分人受感染，獲天然免疫抗體後，疫情才會開始紓緩。據港媒報導，袁國勇估計目前只有0.1％的人免疫，但每年會增加5％，直至70％人有抗體，病例數目會變得很少。他續指，大陸暫時未有確診者治愈後復發，加上港大測試發現，確診者出院後血液內抗體含量高，推測人類受感染後，至少可免疫5至10年。 ,2020/3/10 0:10,0,0,0
IxRSwlw6s,湛卢师叔,男,江苏,2620,58463,湛卢师叔:美股已死，A股当立。岁在庚子，天下大同。受疫情影响全球制造业停摆，沙特借此时机清洗市场一石二鸟，表面发动对俄价格战。暗地里使劲捅了美国一刀，将老美页岩油公司团灭。油价下跌仅仅是开始，今晚美股受油价拖累触发熔断，美元避险遭到了挑战，全球产业链有断裂风险，全世界金融危机成为必然。但石油下跌可以降低制造业成本，复工复产利好中国经济。独特的宏观调及扩大内需，我们将有新的奇迹发生。湛卢预测3月10日A股开盘稳健，中期摇摆不定。变卦离为火，逆势上扬收盘拉升三个点。#美股暴跌##美股熔断# [组图共2张] 原图 ,2020/3/10 0:10,69,5,29
IxRSuA09V,国网湖北电力,男,湖北,248,1005004,国网湖北电力:#湖北电力抗疫保电进行时#  【田间巡线忙   防疫用电有保障】3月7日，国网武汉市黄陂区供电公司六指供电所员工对10kV什虎线六指街道金秋池塘隔离点、联合村委会隔离点用电线路开展特巡，对线路中易出现的故障点加强监控、分析，不放过任何一个角落，24小时不间断值班，确保辖区内医疗机构和广大群众用电无忧。（王志成  万来清） #抗击疫情 央企行动# [组图共2张] 原图 ,2020/3/10 0:10,108,54,122
IxRSnf5xF,瘦子穿衣服很有感觉,女,江苏,821,696,瘦子穿衣服很有感觉:下着雨外面好冷刚下班回来整个人缩成了一团幸亏打着伞但是今天必须点名表扬小区门口的淮南牛肉汤老板饿的不行了想点份面怕等待时间太久因为疫情期间小区只允许外卖送到门口我就拨打商家电话给老板说能不能做快些我出入不方便老板亲自送来的好感动还有还有那么晚了那么冷还有站岗测体温的大叔真是不说了赶紧喝点热水暖暖 ,2020/3/10 0:09,1,0,0
IxRSgq6CD,养猪大户和他的成果,男,其他,15,36,养猪大户和他的成果:#胖头鱼与河豚的小甜饼🍩# 临睡前想再打开游戏看一眼小猫咪们，却突然惊喜地发现胖头鱼偷偷回到了家里，睡在我身边。像18年寒假时他工作的那段时间似的。忙的早出晚归，回家怕吵醒我，偷偷摸摸的洗漱收拾，再偷偷睡下；早上偶尔不小心吵醒我，还要摸摸我的头，亲我一下，嘱咐我再睡一会，中午时分就会带着我喜欢的零食回来叫我起床了。疫情过去的再快一点，我就可以见到我日思夜想的宝贝了。 原图 ,2020/3/10 0:09,0,0,2
