微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
J2zq7vu7y,热苏打还是凉苏打还是冰苏打,女,山西,115,15,热苏打还是凉苏打还是冰苏打:#少壮不努力的上一句#百川东到海，何时复西归。少壮不努力，老大徒伤悲。真的是！！！！如果小时候不好好努力的话，长大之后能搞个啥因为原生家庭原因，所以从小就想挣钱，但是可能是因为年纪小吧，也被人骗过，不过幸好报警把钱追回来了所以我现在就很痛恨那些骗子，但是可能是上天眷顾我吧，终于让我在疫情期间发现了一个好的上级，也很感谢他现在带我月入过万#冒个泡# po上一张我5月份的收入，很谢谢呀，不然我家里现在的庄稼不能去，没有任何的收入来源，这对一个农村家庭来说这打击真的是太大太大了 http://t.cn/RJhet4a 显示地图 原图 ,2020/5/19 2:55,2,0,3
J2zoUv9Uk,华盛7x24,男,其他,10,1177,华盛7x24:【德国外长：欧洲旅游有望在夏季重启】当地时间18日，德国外长马斯与西班牙、意大利、奥地利、希腊、克罗地亚、葡萄牙、马耳他、斯洛文尼亚、塞浦路斯和保加利亚的外长召开视频会议，讨论重启欧洲跨境旅游的可能性。马斯表示，如果疫情传播继续得到控制，将逐步取消旅行禁令。与会各方一致认为，有望在夏季开始前实现在欧洲大部分地区旅游度假。（央视新闻） ,2020/5/19 2:52,0,0,0
J2zlM0Jpe,ArianaGrandeUpdates,女,海外,204,41679,ArianaGrandeUpdates:#ArianaGrande[超话]##JustinBieber[超话]# A妹Ariana Grande联手比伯Justin Bieber公益单曲“Stuck with U”空降美国公告牌百强单曲榜冠军 成为A妹的第3首和比伯的第6首冠军单曲 👑该单曲的所有收益将全部捐给公益组织 First Responders Children‘s Foundation以作为补助金以及奖学金帮助受新型冠状病毒疫情影响的儿童 [组图共9张] 原图 ,2020/5/19 2:44,114,16,14
J2zjj0Lrq,新眼镜蛇画派张润萍,女,上海,5529,4570,新眼镜蛇画派张润萍:#大神手绘作品[超话]# 各位安安！这幅作品原本计划捐赠给日本长野满蒙战争和平纪念馆，因为疫情暂时搁浅。《蘑菇云》布面油画400cm*360cm2017年作战争使我与生母骨肉分离至今，早已回到日本的妈妈不知道怎样寻找、无望、以至于绝望。我也是知道自己的身世刚刚一年左右。希望世界和平，骨肉亲情与爱相伴！ http://t.cn/RJ2IpDz 显示地图 原图 ,2020/5/19 2:38,1,0,0
J2ybagcoa,苏州邦贝口腔,男,江苏,93,37,苏州邦贝口腔:全国口腔科未出现一例因就诊导致医患感染新冠病毒的案例目前，全国口腔医疗机构接诊量陆续恢复，5月17日中午，央视中国新闻栏目对此进行了报道，中华口腔医学会俞光岩会长与岳林秘书长接受采访。报道中提到“在整个疫情期间，全国口腔科未出现一例因就诊而导致医患发生新冠病毒感染的案例”。 http://t.cn/Riwv1WO 显示地图 原图 ,2020/5/18 23:45,0,0,0
J2yaMwoyi,奢侈品行业分析,女,北京,122,619236,奢侈品行业分析:山东如意旗下日本服装集团 Renown 申请破产保护，总负债超138亿日元。新冠疫情的爆发，导致 Renown 旗下所有门店不得不关闭停业，加之主要的分销渠道——百货店临时歇业，销售额暴跌。今年3月，Renown 的门店销售额同比下滑42.5%，百货店大幅歇业的4月，销售额同比下滑81%。详见《华丽志》：http://t.cn/A62hOKUo [组图共3张] 原图 ,2020/5/18 23:45,2,4,0
J2yakuhpM,青岛农业大学新鲜事,女,山东,460,30856,青岛农业大学新鲜事:#韩国99%大学生要求学校退学费#【线上授课质量下降，韩国大学生要求学校退还学费】受疫情影响，韩国多所大学推迟了开学时间，眼看本学期即将过半，而课业却还没有恢复正常，韩国大学生们纷纷要求学校退还学费。近日，韩国全国大学总学生会对203所大学的两万多名在校生展开调查，结果显示99.2%的学生认为学校有必要退还上半年的学费。#校园# http://t.cn/A62PQ5MR ,2020/5/18 23:43,1,0,0
J2yajia6a,安徽反邪教,女,安徽,1151,623464,安徽反邪教:【#张伯礼说90后这一代值得信赖# 为你们骄傲！[加油]】16日的《开讲啦》中，#张伯礼评价90后医护抗疫表现#：“说真心话，我原来有点担心。你们没经过非典等大的疫情考验，很多都是独生子女，能胜任吗？但看到你们的工作，我放心了，你们这一代是可信赖的，丝毫没有骄娇二气。80后已是领军，而90后是骨干，是先锋。”（央视新闻） http://t.cn/A62hfHjQ ,2020/5/18 23:43,126,60,133
J2ya85mf8,CUPL铭,女,海外,62,37,CUPL铭:#异地恋[超话]#我尽力了 我一个女孩子去北京找你去程要坐小黑车到火车站，坐十个小时的高铁到北京回程北京坐十个小时的高铁回来之后是晚上九点多难道要搭乘黑车一个小时回家吗？我不是不想去见你，我真的没有能力啊可是你从来都不为我考虑一下，放心一个女孩子乘黑车？？？ 疫情还没有结束，我连回家要不要隔离都不清楚你却只记得我答应你去北京 但我没去不接我电话 手机关机什么都不听 不会再找你了 我真的尽力了 ,2020/5/18 23:43,0,0,26
J2ya1A87s,宁夏新闻广播,男,宁夏,2742,43479,宁夏新闻广播:【#昨日全球单日新增首破10万#】国家卫健委新闻发言人米锋表示，5月17日全球单日新增确诊病例首次超过10万例，累计确诊病例超452万例，防输入压力持续加大。要根据境外疫情变化，适应人员往来和经济合作可能增加的情况，对入境人员、参与入境转运人员做到应检尽检，#加强闭环管理严防本土疫情#。 http://t.cn/A62PHulS ,2020/5/18 23:43,0,0,0
J2y9d1bRj,约定呀呀呀,女,其他,41,8,约定呀呀呀:今天是寒假＋网课的最后一天，明天就要开学了，从1月4日开始到5月18日，由于疫情原因我度过了五个月的假期，也就是 两个暑假＋一个寒假😊 （这就是我这辈子最长的假期）当然也有一些小插曲:比如我和姐姐一人一天洗碗🍜 ，也和母亲有时会闹点小矛盾😱 （其实是因为我懒）有时觉得家这个地方不能呆太久，但是要多回去看看的地方😥 ，觉得开学了就不会这样了。可是当真的开学了还是觉得会不开心，不想早起😪 不想去学校处理人际关系（我在家里外向，在外面内向的性格）不想跑操，不想考试。但也不是特别糟糕，也会有开心的事情，作为学生也会有很多快乐🙂不知不觉2020年就要过去一半了，时间真的好快😁 明天就要开学了， 有一些忐忑不安，也有一些小小激动💗 的心情在里面，其实更多的是对未来的期望。在这里给自己提点小建议:不要太在乎别人的话，也不要什么事情都对别人敞开心扉，有可能在别人眼里你只是一个过客而已，别把自己想的太重要，做你自己，🌸 zwy加油！奥利给！💖 ,2020/5/18 23:41,0,0,0
