微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ICK49uNLL,中华时报,男,北京,97,15581,中华时报:【9岁男孩趁上网课玩手游 3天花掉17万拆迁补偿款】四川成都的黄女士突然发现，银行账号原有的20万元几天之间只剩下两万余元。原来这些钱是黄女士九岁的儿子小陈花掉的，小陈是三年级的学生，疫情期间通过用母亲手机上网课之余，下载了一款手机短视频应用以及两款手机游戏，把钱都花在游戏里了。黄女士表示，20多万元一家五口人的拆迁赔偿款，也是家里唯一的存款。目前黄女士在与游戏客服进行联系。 http://t.cn/A6wvSr2L ,2020-04-11 01:28,0,0,0
ICK49aHPE,沭阳城事,男,江苏,65,108699,沭阳城事:【9岁男孩趁上网课玩手游 3天花掉17万拆迁补偿款】四川成都的黄女士突然发现，银行账号原有的20万元几天之间只剩下两万余元。原来这些钱是黄女士九岁的儿子小陈花掉的，小陈是三年级的学生，疫情期间通过用母亲手机上网课之余，下载了一款手机短视频应用以及两款手机游戏，把钱都花在游戏里了。黄女士表示，20多万元一家五口人的拆迁赔偿款，也是家里唯一的存款。目前黄女士在与游戏客服进行联系。 http://t.cn/A6wvSr2L ,2020-04-11 01:28,0,0,0
ICK3mpfMn,神魂颠倒朱一龙2011,男,其他,70,14,神魂颠倒朱一龙2011:#朱一龙 悦游封面#  #朱一龙 让我们同行##WeMoveAsOne# 一场「The Situation」来袭，朱一龙的电话打给了旅游行业最有影响力的一群大佬。他们紧急召集，相互传递信息，齐聚共同行动。悦游周年刊视频，为受疫情影响最重的旅游行业传声——我们并肩，砥砺前行。 @朱一龙 http://t.cn/A6wAtyH4  ,2020-04-11 01:26,3,0,17
ICK38wgvh,逍遥岁月166,女,山东,1392,32385,逍遥岁月166:“”钟南山表示，全球疫情的走向取决于两个方面：第一个是疾病本身的规律，现在新冠病毒已经非常适应在人体内生存，所以它传播的力度比较大，而且它的致死率相比于流感高出20倍以上，所以这个问题值得重视。目前从病毒的变异规律来看，一般的呼吸系统疾病到了夏天会降低一些。钟南山今天参加了一场视频连线，信息量巨大“” http://t.cn/A6w2xPL5 ,2020-04-11 01:25,0,0,0
ICK35xzFj,代号古朋,女,其他,327,997,代号古朋:去年有段时间对微博非常抗拒，打开微博看到各种新闻，情绪很容易受到影响，时常感到愤怒和痛苦。气的不是世界上有很多人渣，而是这些人得不到应有的惩罚，痛苦每个事件在得到曝光之后得到一段时间的关注，然后就消失在互联网中，没有后文，个体只有深深的无力感。今年的疫情期间自己反倒想清楚了，qtmd，要睁大眼睛自己看，痛苦也要记住，力量再小也要持续发声。 ,2020-04-11 01:25,5,0,8
ICK3014yD,军事论潭,男,北京,3241,145925,军事论潭:#美媒曝光美军感染地图#【美军怕泄密不敢公开感染内情 美媒却曝光一幅“美军感染地图”】在美国军方停止公布各基地具体确诊数字后，美国媒体发布了一张“美军感染地图”，并指责美军在信息公开和保密制度的平衡之间未能做好取舍，美军信息的“不透明”引起了多方的不满。  据美国《新闻周刊》4月9日报道，最新数据信息显示，美国41个州的150多个军事基地均出现新冠肺炎感染疫情。五角大楼在4月7日的时候还曾表示，美军部队在不到一周的时间里出现了3000多例新冠病毒感染病例，是前一周新增病例的两倍多。出现疫情的美军部队的地理分布规律反映出了各地普通民众的感染情况，但却没有显示出疫情蔓延减弱的迹象。 #兰州微聚焦##国际军事# 原图 ,2020-04-11 01:25,9,0,12
ICK2NwhrT,z却把青梅嗅,男,山东,244,17,z却把青梅嗅:#米希亚[超话]##米希亚##歌手当打之年# 目前最喜欢米希亚演唱的是这三首歌曲：《向着明天》“融雪化水，春风吹拂大地”。结合这次疫情，这首希望之歌听完令人感到特别治愈，眼前的病灾正像冬天积雪，当春回大地时自然也要化为雪水终将过往。《向着未来》“那种温柔有时也会让我感到讨厌”。不同于中文版《后来》，原歌词表达的是母爱，刻画很细腻，站在孩童视角倾唱道柔情似水的母爱有时也会另我生厌，但却自始至终指引着我人生的未来。《请别走》“别离开我”。最容易触发共情的地方正是开头和中间的两处笛声，内心缠绵悱恻；结尾处的呐喊更是将情感推向高潮，把前面积压于心的苦闷化为对“别离开我”的倾诉，喷薄而出。很幸运能通过这次歌手节目认识到这么优秀的日本歌手，也希望米西亚越来越好！ [组图共3张] 原图 ,2020-04-11 01:24,3,0,0
ICK2z65op,小林小林今天记得练琴,女,北京,133,1161,小林小林今天记得练琴:#杨紫公益紫[超话]##阳光信用# yz#中国消防宣传公益使者杨紫# 国家反诈中心守护大使@杨紫 提醒您：疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使@杨紫呼吁大家绿色出行！ 中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！【yz zm 林之校 黄梓瑕 zzl 余生请多指教 ys】 ,2020-04-11 01:24,0,0,0
ICK2ycMHn,出走的懒睡猫,男,广东,285,438,出走的懒睡猫:我又开始做自己的树洞了 现在是四月十一日晚一点二十四分疫情影响下的工作从毕业之后 19年的8月份 跟几个朋友一起合伙创立的摄影工作室 一起选工作室的地址，一起装修一起想名字，在运营前期的几个月里 在一个刚开始的团队业绩也再慢慢往上升 在年前放假之前就安排好在年初四就要开始工作 可没想到遇到疫情 都停止了工作 至今也是一个很煎熬的时期 在那停业的很长一段时间里 开始焦虑 开始慌直到现在 最近也是越来越焦虑 迷茫 好像做什么都不顺心想起在2月份的一晚 自己的好朋友因为工作上喝了酒 跟别人发生了点争执  认识了他相处这么多年第一次看到他委屈 流泪  真的感到很心痛 生活真的不容易 接他回家的时候被他吐了一身都是 第二天跟我说抱歉 我说他 傻子 不用抱歉 加油就是了当我遇到困难时他也是树洞 创业还有工作上还有生活上怎么可能一路顺呢离开家在外的生活每个月家里人都会打电话 问候自己的生活 工作 我都会说 没啥特别事啊 都挺好 是啊 在外生活工作的我总是报喜不报忧 身边的 朋友有朋友问我最近怎样 我说一般 他却说 看你朋友圈发的吃的喝的玩的拍的还一般 我就回复 是啊 很好呢，听到他说的这话以后 就不想聊下去了朋友圈只想发自己开心的东西分享出去而在自己手机的 备忘录 微博 就想把自己各种情绪也好 都记录下来 知道自己微博的这个空间站里 相互认识的朋友很少我说“我已经23岁了” 朋友却跟我说 “你才23岁，没事” 这句话挺可怕的吧 是两个概念了有人问我是不是很喜欢喝酒 房间也摆了这么多酒很多人说抽烟能让自己不那么烦 可以放空一下我也有尝试过抽烟 其实 烟 好像好呛 可能我不会抽吧 并不适合我 所以酒就代替了烟吧 微醺的状态每次的焦虑 煎熬 低谷 都是自己熬过去 也会熬过去 的 心很累 应该是说心态很累吧 不过还是想要加油的。 原图 ,2020-04-11 01:24,6,0,11
ICK2xBOSW,嗨牛财经,男,广东,19284,124515,嗨牛财经:实时播报：★★【火神山雷神山医院5天后将关闭】嗨牛财经讯，国家卫健委医政医管局监察专员焦雅辉：“两山”医院确实是这一次抗击新冠肺炎疫情的标志性的两家医院，现在火神山还有40多名患者，雷神山还有15名左右的患者。就在今天晚上我们跟省市卫健委的，还有几家医院的同志一起在研究，也要在15号之前把这两家医院的病人也要清空，要转到同济、协和、人民和中南这4家医院当中去。“两山”医院也要关闭，经过消杀以后备用。这两家医院不会马上拆除，还是会保留一段时间的。（中国网） ,2020-04-11 01:24,0,0,0
ICK22z48J,QuantHedgeFund,男,广东,1182,49594,QuantHedgeFund:#量化对冲基金#【二十国集团财长和央行行长会议将于4月15日再次举行】据央视新闻，二十国集团轮值主席国沙特财政部当地时间10日下午发布通告，称沙特财政大臣贾丹和货币管理局（相当于中央银行）局长胡莱费将于当地时间15日主持召开二十国集团财政部长和中央银行行长视频会议，就应对新冠肺炎疫情等主题进行讨论，并继续落实此前举行的二十国集团领导人应对新冠肺炎特别峰会达成的共识，这也将是新冠肺炎疫情暴发以来二十国集团财长和央行行长的第三次会议。 ,2020-04-11 01:23,0,0,0
ICK14AxfM,為你盛開的夕陽,女,四川,280,654,為你盛開的夕陽:公司外面有一个卖面条粉丝的小摊子。我七月份来到这里的时候，四块钱一小碗，五块钱一大碗。国庆过后又变成了统一的五块钱一碗。在冬天的时候，早上吃一碗热乎的面条，还是很不错的。前段时间这个摊贩又开始营业了，我前天早上有时间便去买了一碗，现在买的人少很多了。付款的时候卖家告知，现在六块钱一碗了。行吧，疫情原因，姑且接受。吃的时候呢，还发现这完全变成了一碗素面，味道也不如从前了。之前呢，好歹还会有干笋和肉粒，能增香，现在翻来覆去也找不到一点哨子。很失望。 原图 ,2020-04-11 01:20,0,0,2
ICK0J09ft,凤凰周刊,男,北京,697,21517436,凤凰周刊:【复活节将至 #特朗普呼吁美国人为国家祈祷#】#美国疫情# 在复活节即将来临之际，特朗普在白宫椭圆形办公室录制了一段视频。在视频中，特朗普感谢了致力于抗击新冠疫情的医护人员，并呼吁美国人为国家祈祷。特朗普说：“在这个神圣的时刻，我们的国家正在进行一场前所未有的战斗，这是看不见的敌人。虽然我们不能像往常一样在复活节聚在一起，但我们可以利用这段神圣的时间专注于祈祷、反省和发展我们与上帝的个人关系。”特朗普还感谢了“许多为他祈祷的家庭”，并要求继续为治愈和“安慰那些悲痛的人”祈祷。“当我们的国家与看不见的敌人作战时，我们重申，美国人相信祈祷的力量。”美国副总统彭斯和哈里·杰克逊主教也加入了祈祷的行列。 http://t.cn/A6w2k9GD ,2020-04-11 01:19,8809,233,1136
ICK0FaNiZ,烟雨楼百年孤独,男,浙江,2773,438679,烟雨楼百年孤独:#滞留湖北2个月产生近8千停车费#【#上海#小伙被困湖北两个多月 回来要付近八千元停车费】上海的王先生1月21日将私家车停放在虹桥站P9停车场后，乘高铁前往湖北的丈人家过年，并计划8天后回沪。可到仙桃不久就遇到疫情封城，滞留2个多月后，他才于4月2日乘车回到上海。此时的停车费已累计高达7900多元。王先生为避免产生更多费用，只得先付费取回车辆。由于疫情关系，这笔停车费对暂时没了工作的他而言压力不小。他事后和停车场方面商量是否可减免一定费用。但对方推说自己无权。经看看新闻Knews记者联系，停车管理公司表示会将此事汇报给领导进行开会讨论。有律师对此指出，此类因疫情导致的人员滞留情况，应属不可抗力相关条款，可以免责。 http://t.cn/A6ZHXm1X ,2020-04-11 01:19,2,1,0
ICK0myfoS,新欧洲战法,女,海外,378,635870,新欧洲战法:4月10日 19:15🔵法国累计确诊124869例（+7120）        -法国官方确诊90676例（+4342）        -👵🏻👴🏻养老院疑似案例34193例（+2778）🔴死亡13197例（+987）        -🏥医院死亡8598（+578）        -👵🏻👴🏻养老院死亡5809（+568）（包含 Les etablissements 的4599例）🟢治愈24932例（+1967）#法国疫情# #法国新闻# #海外抗疫日记# 原图 ,2020-04-11 01:18,30,10,14
ICK09hAsi,寂夜汐,女,北京,468,997,寂夜汐:“最近觉得有点巧的事情有点多前几天刚和以前认识的客户大哥聊天他说他来瑞丽3年了没过两天就接到临时通知匆忙赶来这里出差出了芒市机场打车来瑞丽司机师傅说这里是边境小城我们到的地方离缅甸只有6公里又看了看日期说我们刚好赶上这里的泼水节不过因为今年疫情估计不会热闹其实我也有点喜欢这个小城了虽然今天忙乱了一天又到了这个点而且可能过两天更忙还没有机会和时间去逛这个城市” http://t.cn/Rxua6u5 显示地图 原图 ,2020-04-11 01:18,3,0,2
ICJZTChNL,用户1032640493黑八两,女,北京,181,313,用户1032640493黑八两:论文字的功力和思想的深度，方老师比不上很多腕儿，疫情期间阎老师一篇抵得上她十篇，那个消失又出现的大嘴更是口毒犀利，黑色跳跃（后两位写的很快404）。呵呵然而，中国教育现状决定了老百姓需要接地气的文字，太深层次太强逻辑的很多人看得脑壳疼想睡觉……有句对方老师的评论：文坛热心大妈，很形象。所以呢，判断中肯就不会情绪大起大落，多见识多看书吧，这样就有能力看懂并有机会指正阎老师和黑大嘴写得如何了哈哈哈 原图 ,2020-04-11 01:17,0,0,0
ICJZRggWf,林之甘泉,男,辽宁,96,43,林之甘泉:中国的崛起不容易，和在位霸权者不在一个体系内，我们的每一寸进步当然会格外受到它的“关照”。如何聪明地与狼共舞，非常考验我们中华民族的智慧。与其斗狠，不如施展太极神功，在不经意间四两拨千斤，以最小代价换来最大的腾挪空间。与此同时，借此疫情关键时刻，努力彰显崛起大国的仁爱之心和担当，将为后疫情时代我国发展的国际空间奠定一个坚实的基础，事半功倍，祈祷国家能顺利渡过此劫！『【外刊跟踪】现在是中国展现全球领导能力的时刻吗？』http://t.cn/A6w2eNqa ,2020-04-11 01:17,0,0,0
ICJZwe8Tx,_吴梦佳,男,海外,205,213,_吴梦佳:-随机失眠 翻翻相册-P1是武汉刚封城不久后的雪天空无一车的二环 素裹的街道更是见不到一个行人 时隔77天终于解封 想必都热闹起来了吧 想来我也是在刚摸清每条路的方向时离开那个城市的 希望再回去时能把每条想念的路都走一遍P2是从学校撤离的那天 海外疫情刚爆发的时候 所有人都在讨论要不要回国 我一边囤了粮 一边买了Plan B的机票 其实退票后才知道曾很幸运地买到一周唯一一趟回国的天选航班P3-P6是家居隔离期间摄于续粮途中悉尼平日里天空总是湛蓝 偶尔的乌云密布才成为难得的记录 这矮矮的城市 夕阳落在地平面的感觉还是很好  夜景依旧的 Darling Harbour 如今已鲜有人往P7 旧作 最近速冻吃到都没有做饭的心情P8 P9是疫期最怀念的两样东西 Speedo套装才玩了一周就只能放在衣柜里落起了灰今年很遗憾的一件事是会议全部延期，学校也取消了国际旅行赞助，PhD生涯的第一年损失惨重好在年初靠卖代码拿了一点bonus 聊以慰藉。未来请继续加油吧。 http://t.cn/RBNdCid 显示地图 [组图共10张] 原图 ,2020-04-11 01:16,7,0,13
ICJZl1mUf,AngieJapan,女,香港,113,5068,AngieJapan:《#郑秀文[超话]# Instagram》有吃，能飽肚。有衣，能暖身。有健康，能活著。有朋友，能彼此支持。有工作，能奮鬥和維持生計。有愛，能接收與給予。我還求什麼？ 但願能繼續為社區盡點己功。今天再走入社區，看到基層朋友們的艱難。世界上正有大量的人失業的失業，吃不飽的吃不飽（想起那些老人家僅僅為了一個填肚的飯盒撲來撲去🥺）沒口罩的沒口罩，還有那些住在劏房和板間房的朋友們，只能在斗室百般忍耐著疫情。🥺細想，我們能夠在安在家中有空間做運動，都成了一種祝福。幸福，不是必然。足夠，不是必然。很多人其實生活在「缺乏」當中。然而，物質不缺又不代表擁有了一切，父母跟孩子的相處，兄弟姊妹的關係，夫妻的溝通，朋友間的真情，其實我們平日又真正用上多少時間去栽培，去維繫，去修補？這疫情似乎令我們喪失了很多娛樂享樂，也許也是一次精神靈魂的喚醒？世界行到這一步，憂慮和未知素充斥世界，我們到底如何自處以及想成為一個怎樣的人？很多人正為生計而苦苦發愁，每一口飯和賴以生計的飯碗都隨時失掉，每天戴上口罩就像已經穿上了盔甲，仍得在外奔波勞碌為生計苦拼苦撐苦捱，全世界的醫護也正在為拯救和照顧生命而冒險站在最危險的前缐奮力付出著.....多謝醫護們。多謝你們。❤️今天，mi能夠再走進社區儘點己力已經是最充實和有意義的一天。我的牛仔裇衫不是爛了一個洞而是款式😅請勿誤會我勞動到衣服都穿窿😂  多謝劉先生慈善基金的口罩謝謝醫護們為我們站在最前線奮力❤️所有市民們辛苦了大家一起繼續堅守防疫💪🏻❤️ http://t.cn/A6w2kj8n ,2020-04-11 01:16,32,10,6
ICJZedUSO,用户5378063179,男,其他,635,136,用户5378063179:2020年4月10日新闻1+1白岩松连线国家卫生健康委医政医管局监察专员焦雅辉http://t.cn/A6w2DRkY北京时间2020年4月10日晚上21:30分，由中央电视台制作播出的节目《新闻1+1》将正式在CCTV13新闻频道播出，2020年4月10日新闻1+1的主题是《今日疫情应对》，专家将对疫情进行解读和分析，更多精彩内容，敬请期待。 ,2020-04-11 01:16,0,0,0
ICJYL1pRE,TV风向标,女,安徽,416,1676,TV风向标:预告丨四集纪录片《#今日龙抬头#》4月10日起多家卫视陆续联播。《今日龙抬头》是一部讲述普通人战疫故事的纪录片，该片选取农历二月初二“龙抬头”这一天，发生在全国各地的36个战“疫”故事，展示了疫情无情、人间有爱的温暖主题。审片专家认为，四集纪录片《今日龙抬头》是全国三十多家省级电视台的500多名电视工作者的一次集体志愿行动的成果，片中的36个故事叙事有致，人物形象生动，有质感，有烟火气。尤其是片中还拍摄了五位广电人：参加海南首批瓜菜驰援武汉的三沙卫视记者王超；在武汉现场报道的浙江卫视记者周家齐；深入新疆第六人民医院（新冠肺炎定点医院）采访的新疆广播电视台记者米尔扎提 哈木拉提；在广州生活了八年的广东广播电视台广播电视中心主持人，澳大利亚人赫瀚睿；以及在秦岭无人区拍摄的陕西广播电视台导演张文庆。他们不仅是逆行者，亲历者，更是见证者和记录者。《今日龙抬头》4月10日晚起，已在中国教育电视台、重庆卫视、河南卫视首批播出。广东卫视11日、http://t.cn/A6w2kSIO ，13-16日上午 7:30每天重播1集。其余各台也将会陆续排播。#纪录片# 原图 ,2020-04-11 01:15,4,1,3
ICJWKyFDx,偌恩鸭,男,黑龙江,39,90,偌恩鸭:才疫情终于结束了，回到家，翻了翻行李，居然看到了盖哥大概如此演唱会时候的毛巾，好多感慨那段日子啊！  还会一如既往的喜欢gosh和盖哥！！！不知不觉过这么多年！从游侠到盖世，从歌手到唱作人2！！盖哥！！2020雄起！！！gosh！！2020雄起！！！@GAI周延@超级无敌付三金 @貔垰貅 @天干物燥消防站 @GAI超级无敌表白博 @GAI教官的兔子大军 @GAI周延歌迷会 @GAI周延音乐工作室     #gai[超话]##gai##gosh##gai 心疼我方豆芽# [组图共2张] 原图 ,2020-04-11 01:10,2,0,0
ICJVUg7in,周周的sunnyday,女,安徽,143,53,周周的sunnyday:比病毒还可怕的是人心——疫情后被地域歧视的人们以下是身边一位朋友的故事(疫情后的湖北人)我这位朋友是湖北籍人士，解封后回到工作地(上海)上班，起初他的小区因为他是湖北籍人士所以拒绝他入小区居住(这时湖北低风险区已解封，他是个健康的人！)，所以我这位朋友凌晨找了一位愿意接纳他的朋友，就这样在朋友的宿舍待了几天，那天还下着大雨，期间一直住在朋友那，他一直也没有放弃跟物业跟居委会联系并且愿意接受一切检查，可是就是因为身份证是湖北籍所以他一次一次被拒之门外，两周后他的房东跟他说退房吧，他无奈同意了，开始四处找房，在找房的过程中依旧有小区因为他是湖北人而拒绝他进入小区看房，他也表示理解，好在皇天不负有心人终于几天的努力下找到房子了，下一步就是搬家了，而他的小区却不允许他进小区收拾东西搬走！这未免也太过分了，不让人进去住也不让人进去把东西收拾好搬走，那我想问他们物业居委会是想干嘛呢？念大咒让东西从租的房间飞到小区大门外?我相信这种问题一定不止他一人遇到，真希望此类事件能引起重视，健康的湖北人不是病毒也不是老鼠，大家可以友好的对待国际友人为何不能友好的对待自己的亲兄弟呢？大晚上的为自己的朋友鸣不平，可怕的不是病毒是人心！@央视新闻 @人民日报 @疫情防控中心 ,2020-04-11 01:08,2,1,0
ICJVynqD9,湖北新鲜事,男,湖北,440,55297,湖北新鲜事:【焦雅辉：#有方舱医院可能成博物馆#】4月10日，武汉16家方舱医院休舱1个月。国家卫健委医政医管局监察专员焦雅辉：“这些方舱医院现在都还保有原有设置，全球疫情结束，方舱才是真正关舱大吉。据我了解，有方舱医院将来可能会成为博物馆。”转起！期待全部方舱医院关门的那一天！ http://t.cn/A6w2NnhB  ,2020-04-11 01:07,0,0,0
ICJUEAeez,朱雀的乐园,女,其他,44,170,朱雀的乐园:爱用物分享时间到！我和松爷每人挑了3个疫情期间最满意滴网购成果！☑颜值高又好用的保温杯   ☑买了绝不会后悔的耳机☑超NB超能装的彩妆收纳箱   ☑湿法造型必备的造型产品☑脖子疼腰疼星人的救星   ☑关于周杰伦的那些回忆结尾有浮力，记得看鸭！#创造营2020# #周杰伦# http://t.cn/A6ZsejjN  Auther:刘小宛 ,2020-04-11 01:04,0,0,0
