微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
J128q12Aw,GoodMorning_JAY,女,北京,1071,7992,GoodMorning_JAY:#东方卫视极限挑战[超话]# 第一期内容抢先看！东方卫视大型星素结合励志体验节目vivo《极限挑战》第六季将于本周日21点档迎来首播，雷佳音、岳云鹏、王迅、贾乃亮、张艺兴、迪丽热巴、郭京飞和邓伦将围绕“疫情后的心愿”，完成成员心愿、实现观众心愿再到为社会美好愿景出一份力。新成员郭京飞担任了本期节目“心愿云监工”，向“极挑团”发布任务，监督他们为市民完成心愿。新冠肺炎疫情期间，每个人都希望疫情赶快过去，完成自己想要做的事。在节目中，节目组也给了大家实现心愿的机会，岳云鹏直接坦言他的心愿是“请医护人员们吃顿饭”。在实现这个愿望之前，“极挑团”也向战“疫”中挺身而出的医护人员致敬，通过任务环节，体会了“身穿防护服”工作的辛苦。岳云鹏、张艺兴、迪丽热巴将尖角帽戴在眼前，尖角帽的绑带勒住头部正好与医生戴护目镜状态相似。迪丽热巴戴上后不禁表示：“有点难受”。紧接着，岳云鹏在桑拿房里吃火锅热到爆炸，直喊：“太热了！”王迅也被55度高温热到后背全湿。另一边，雷佳音、贾乃亮带着初来乍到的“弟弟”邓伦在火锅桌边用布将自己全部蒙住，手拿温度计更直观的感受着温度的变化。几番任务下来，大家更真切感受到医护工作的艰辛。而走上街头的“极挑团”向路人征集故事完成心愿、为复工复产努力增加营业额，希望早日完成疫情后振兴经济的社会愿景。新人邓伦遇上雷佳音、贾乃亮会产生什么样的化学反应？在完成心愿的过程中，“极挑团”又会发生哪些有趣的故事？成员想要见医护人员的心愿能否顺利完成？本周日21点档，东方卫视《极限挑战》第六季，敬请期待！ [组图共9张] 原图 ,2020-05-09 00:21,17,0,2
J128mbVFO,王涣然KKingdom,男,北京,197,1099,王涣然KKingdom:#听我实话说##王牌对王牌# 最后一期就这样如期结束了，说起来还有点突然和不舍。即使在疫情期间节目嘉宾少了，怀旧情怀牌也少了，才艺展示环节也缩减了，但依然很好看。一晃王牌都开播五年了，从最初的超豪华阵容打响的第一季开始，几乎每一期都有热搜，节目笑果也是层出不穷，虽然固定班底换了又换，实践证明有变化才有进步。希望今后的王牌可以和观众见面的时间更长久一些，也希望下次见面有新的改变…… 原图 ,2020-05-09 00:20,0,0,0
J128krFL6,即刻启程5911050400,男,山东,92,13,即刻启程5911050400:美国要赖掉中国买的美债完全有可能，当然他们不会直接说赖掉外债，而是找借口，比如新冠疫情，就算全世界都有证据证明零号病人就是美国人，他美国也可以说是中国没有控制好率先大爆发，所以把疫情扩大，最终使得美国的疫情也因此失控，这一样可以把责任赖给中国。如果零号病人在欧洲，那美国指责起中国放大了疫情并传到了美国，就更有理由了。所以，如果美国提出比中国购买的美债更大规模的赔偿，就完全可以合理的赖掉中国买的美债了，并且一点不影响他们的声誉，至少他们是找到了理由的。 ,2020-05-09 00:20,0,0,0
J1284vgxW,百味视频,男,其他,259,206422,百味视频:【#美国去年7月暴发不明原因呼吸系统疾病#】美国广播公司去年7月12日曾报道，弗吉尼亚州暴发了一种不明原因的呼吸系统致命性疾病，患者症状包括剧烈咳嗽、发烧、浑身疼痛、气喘、全身无力等，部分社区采取了隔离措施。专家称，这次疫情暴发并不寻常，“一般情况下，夏天不太会出现呼吸系统疾病。”↓#美国疫情##全球疫情##有看有收获#  http://t.cn/A6AlZ2a6 ,2020-05-09 00:20,4,3,0
J127PnI3W,礼拜日早唞,女,广东,263,79,礼拜日早唞:我发现其实中国也有很多网友跟郭杰瑞某个视频里面说的为什么美国人面对疫情会是如此反智有得一拼没错加油你们是最棒的祝福你们早日冲出地球飞向太空！太空才是最干净的！毫无污染！没有一丝杂质，绝无反对你们的声音出现！当然了你们还懂得面对衣食父母——袁隆平和钟南山这一系列人跪着，挺好。加油哦[加油]被人牵着鼻子走不用思考的确会少两根白头发！但乱讲嘢会遭报应的。 ,2020-05-09 00:19,0,0,0
J11J5seJD,新华播报肖华,男,北京,399,1170218,新华播报肖华:【连续6天新增确诊破万，俄罗斯何以进入疫情快车道？】莫斯科的累计确诊和死亡人数已经占俄罗斯全国的一半以上。莫斯科市长索比亚宁还警告，莫斯科的实际感染人数要高出数倍，约30万人已经感染。检测的增加伴随着俄罗斯确诊病例的激增。与此同时，当局推出的新措施引发的人群聚集以及五一假期中的民众出行，也让疫情雪上加霜。 http://t.cn/A6AlRWDy ,2020-05-08 23:18,0,0,0
J11IZD6Wt,每日经济新闻,男,上海,704,46936854,每日经济新闻:#每经整点播#【每经23点 | 中南医院将开设#国内首个新冠肺炎康复者心理门诊#】据武汉发布5月8日消息，武汉大学中南医院将于5月11日起开设新冠肺炎康复者心理救援门诊，这是目前国内首个专门针对新冠肺炎康复者的心理门诊，8日起可通过网上预约挂号。湖北心理咨询师协会会长肖劲松教授，是在疫情防控期间第一个走进隔离病区的心理专家，他到一线做了大量心理疏导工作。肖劲松强调，创伤后应激障碍的影响可能持续数年，甚至可能进一步恶化。如果在一段时间后发现自己失眠、梦魇、抑郁、焦虑、狂躁的情绪仍然无法排解，甚至已经影响了社交和工作，寻求专业的心理咨询和心理治疗是非常有必要的。（LX）http://t.cn/A6AlmaUn http://t.cn/A6AlmaUE ,2020-05-08 23:18,45,10,6
J11IUyW4Z,罗小卫,男,北京,5145,35473,"罗小卫:【人从众…#泰国数千人戴口罩排队申请政府救济# 每人可分3184元】泰国实力也不弱！真金白银顶上！……据外媒报道，5月7日在泰国曼谷，数千民众在酷热中排队等候，希望申请三个月的现金援助，总计450美元，约合人民币3184元。泰国当局已经批准了1,340万人用于该计划，这将使大约三分之一的人口受益。另据国际在线报道，泰国总理巴育表示，新冠疫情对经济的影响将会持续6至9个月。http://t.cn/A6AWYtVh ",2020-05-08 23:18,3,1,0
J11IPzOrb,佳桐,男,浙江,313,1684038,佳桐:5月7日，教育部和卫健委终于发文明确校园可以不戴口罩了，相距我省4月7日新闻发布会明确此事正好1个月。无论疫情防控，还是经济社会发展的方方面面，都应从“小事”中实事求是。昨天，浙江制订了疫情应急响应期间集中空调通风系统的使用指引。在炎热的夏天，空调终究得开，与其回避矛盾，不如规范管理，这才叫实事求是，是真正的负责态度。 原图 ,2020-05-08 23:17,3,0,0
J11IEDWSJ,宁波舟山港集团,男,浙江,270,11714,宁波舟山港集团:4月份，宁波舟山港股份有限公司在坚持疫情防控常态化的基础上，抓紧建设提能力，挂图作战拓市场，运输生产态势企稳向好。据5月7日“宁波港（601018）”公告显示，4月份，股份公司预计完成货物吞吐量6696万吨，同比增长6.9%；预计完成集装箱吞吐量233.5万标准箱，较去年同期略有下降。http://t.cn/A6AlmfTV 原图 ,2020-05-08 23:17,1,1,0
