微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IFWfkArK3,我的小番茄快高长大,女,其他,110,74,我的小番茄快高长大:#假偶天成#b真的非常让人失望，411后决定不在支持并喜欢他了。评论有很多洗白贴，🦐 真是无处不在脑残真是无处不在。理智点追星不好吗。这哥们和他公司不是不想赚zg粉丝钱，是还没来得及赚，剧火但是赶上疫情，而且还没播完，来zg开见面会肯定要推后，结果b人先搞事，原本咱们这边有意向合作或者已经要合作的都不跟他们玩了。在泰国的cp公司卖周边也是一笔收入，本来已经开始卖球衣了，但是出事后咱们这边的粉丝好多退货的。而且恬不知耻的gmm推上还发过中文卖周边的推文这不明摆着想转中粉钱吗。消费和交易是基于尊重平等自愿的原则。我看他么内条也不想遵守还想赚我们口袋的钱。 ,2020-05-02 01:59,61,1,6
IFWe8qZAU,扭腰1村民,男,海外,32,58962,扭腰1村民:好奇，中国除了重疫区湖北外，其它地方的新冠检测率并不高，是不是这样？武汉和湖北的检测率达到多少？纽约的经验看来，一个关键是阳性率，也就是检测人数确诊阳性的比例。这也是为什么不能光看每天的新增病例绝对数，而且要看检测多少。好像在中国疫情严重时，每日检测情况并没统计，所以只有新增数而没有阳性率。最后武汉那样的地方人口核酸检测率多高？ 另外，前一段中国一些省市做的血清抗体检测的结果出来了吗？这个应该很快吧。 ,2020-05-02 01:56,61,4,52
IFWdPtr5x,用户6445143941,女,其他,243,14,用户6445143941:#积木积木堆积木[超话]##积木积木堆积木[超话]#现在已经有人因为积木盒子而死了，时间拖得越长死的会越来越多，房贷要还，车贷要还，孩子要读书，哪里少得了钱，因为疫情，很多公司倒闭，工人失业，店铺没生意，多少人指望着积木盒子每个月的回款。现在被截留了，这截留的是人命啊。为了全国人民的生命财产安全，国家花费了多少财力物力，积木盒子却在这么特殊时期截留40亿元，这要影响多少家庭，这不是破坏社会稳定吗？这不是和政府维护社会稳定作对吗？这个与政府作对的公司不给予严惩是为什么？@二萌收藏专柜 @小丫跑两会 @中国日报 @新浪财经 @北京朝阳 @北京12345 @北京日报 ,2020-05-02 01:56,19,1,4
IFWaPkhSn,黄小鲜儿,女,海外,476,52945,黄小鲜儿:#法国疫情##海外抗疫日记##尼斯##全球疫情#2020年5月1日更新。法国医院累计确诊130185人，比昨天增加604人。法国累计死亡24594人，其中医院死亡15369人比前日增加139人。法国非医院（养老院家庭诊所之类的）69952人，死亡人数12440人。累积住院92087人，其中目前在院人数25887人，比前日增加668人。目前重症人数3878人，比前日增加73人。出院回家累计50212人，比前日增加862人。 http://t.cn/RPdepoL 显示地图 [组图共2张] 原图 ,2020-05-02 01:48,20,2,2
IFWax69vx,周至法院,男,陕西,1250,28430,周至法院:【解封后的首个小长假，#武汉市民戴口罩出行仍未放松警惕#】今年五一是武汉解封后的首个小长假，很多武汉市民都是在家呆了好几个月之后第一次出门。商业中心熙熙攘攘。但是游客反映人流量较疫情之前还是明显少了很多。一些来游览的市民称，在家憋了几个月，这是第一次出门，主要是让孩子能释放一下，呼吸新鲜空气。虽然现在武汉的防疫已经取得了很好的成果，这些公众场合都没有放松警惕。进门出门扫绿码，量体温依然是强制要求，几乎每个人都带着口罩，很多市民也说自己会注意跟其他人保持安全距离。  @环视频 (环球时报-环球网报道 赴武汉特派记者 赵瑜莎 李昊) http://t.cn/A6AtuoLU ,2020-05-02 01:47,4,0,2
IFW9fvTAa,C_C养了一只咩,女,广东,188,151,C_C养了一只咩:我酒量一般，但喜欢喝酒。也不是喜欢酒精，是喜欢跟很聊得来的人在一起说话的时候，借着酒精延长那种舒适又惬意的心情。印象中每次喝酒都挺开心的。两年前跟几个同事去泰国旅游，租个大别墅。有天晚上别墅就剩我跟财务姐姐俩人，其他人都去按摩了。这个姐姐也是好酒之人，我们俩把白天从超市买的酒拿出来，窝在客厅的沙发上，一边说话一边喝酒，交流了很多想法和八卦。去年在上海出差，又跟她一起。有天晚上下班后，跟她一起直奔烤肉店，再上两瓶啤酒，开心死了。话说，去上海出差真的喝了很多酒哦……还有去年跟我妹在大排档吃吃宵夜，小龙虾加啤酒，还跟店里的露天驻唱小弟点了两首歌。夏天来了，又可以安排了。@抖腿的玛莉 最开心还是去香港出差那次跟几个同事在兰桂坊喝到断片，也是我第一次尝试清酒，也是第一次知道原来自己喝醉酒的症状就是变成复读机。当然了，第二天吃饭期间一直被耻笑。等疫情平息，还想去多一次。喝酒太开心了，就是酒友不太好找。 ,2020-05-02 01:44,0,0,2
IFW98dwmO,奇事A,男,吉林,108,4186,奇事A:【李显龙:#新加坡或将进军医疗科技领域# 】李显龙说新加坡经济结构或现重大变化 4月30日晚，新加坡总理李显龙表示，长远来看，新加坡的经济结构很可能发生“重大变化”。新加坡或许将迅速转型，进军医疗科技、食品生产及资讯科技等新的增长领域。当疫情好转时，新加坡政府将逐步解封当前的病毒阻断措施，除了必要服务领域外，与全球供应链接轨的行业将可优先复工。#李显龙称新加坡经济结构或现重大变化# http://t.cn/A6AclPAw ,2020-05-02 01:44,2,0,0
IFW7E1Agu,SeraphJo,女,其他,366,204267,SeraphJo:Blind Training | 2020 第一季度 综合小结士气：不被疫情打断和拖延是假的。但，迎难而上我们成年人应有的担当品质：训练是技术更是艺术，Blind Training不求量，求质，求品进度：大家的进度略有差异，然而，出来成果的，一如BT3年以来的品控状态，          1-2周身体数据变化的，          3-4周训练sense大力提升的，          5-6周训练量级提升的换一个视觉看世界的好像很少放大家的合影，视频截图一张，为了2020年，我们曾经一起“砥砺前行”。加油！#BlindTraining[超话]# 原图 ,2020-05-02 01:40,16,1,3
IFW4Qe0my,小蓝子2010,女,广东,370,646,小蓝子2010:保险经纪人日常生活篇我们结婚已经4个月了，结完婚就疫情，可能就是注定要跟这位陈先生一辈子好好过生活。婚后的这四个月，我才深刻的清晰：婚姻真的需要经营。我从我的原生家庭退出，陈先生从他的原生家庭退出，我俩组成属于自己的“小家”。一年，二人，三餐，四季，原来诗和远方，都需要经济基础来支撑。我们的工作就是跟人打交道的，消费者客户就是我们的衣食父母，这场突如其来的疫情，阻止了我们每日跟客户见面的机会，是一场考验。很庆幸，这场考验，我们坚挺过来了。在KTV，曾经有朋友问我们：“你们夫妻没有共同会唱的歌曲？”是的，我们不擅长唱歌跳舞👯，唯一共同的爱好就是谈“风险管理”，如何通过保险的方式帮助身边的亲朋好友转移风险。因为我是一个极其缺乏安全感的人，然而，保险（风险管理）让我感受到了未来确定的安全感(ღ˘⌣˘ღ)(*^▽^)/★*☆。因为保险，我的到了属于自己的幸福，我和陈先生的结缘。我们从事跟人打交道的工作，但是这次疫情必须“各自居家隔离”，我们只能够通过线上沟通风险，协助客户以保险的方式将风险转移出去。陈先生在疫情期间，不许允许我见客户，客户的要求他通过线上实现了他们的需求，帮客户省了“一辆🚙的家庭支出”，发挥了保险经纪人的价值，我真心很感动。能够成为陈先生的妻子，很幸福，我终究还是嫁给了爱情💏，拥有了稳稳的安全感(ღ˘⌣˘ღ)，婚姻路上或许会有很多艰难险阻，但是，有陈先生在，我觉得未来可期 http://t.cn/RyhWvRV 显示地图 [组图共3张] 原图 ,2020-05-02 01:33,4,0,4
IFW2QENN0,老铁说股,男,天津,9982,319900,老铁说股:亚马逊表示，即使营业收入激增，在今年第二季度公司还是可能发布五年来的首次季度亏损，因为公司为应对新冠肺炎疫情花费了至少40亿美元。亚马逊一季度营收754.52亿美元，同比增长26%；净利润25.35亿美元，同比下降29%，不及预期。第一季度云服务(AWS)营收102亿美元，去年同期76.8亿美元。#老铁说股##亚马逊40亿美元利润全部抗疫# ,2020-05-02 01:28,2,0,6
