微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IAa0n25GB,汤抚临,男,广东,5015,1174,汤抚临:西班牙新冠肺炎患者躺在走廊上等待救治在每日邮报3月23日报道中，发布了一段西班牙马德里医院内部视频。根据视频显示，由于该医院床位紧张，新冠肺炎患者只能躺在走廊的地板上等待救治。从视频中还可以听到，医院的走廊里不时传来咳嗽声。据报道，马德里新冠肺炎患者的死亡人数占该国新冠肺炎患者总死亡人数的58%，此次疫情也将当地医疗体系推向崩溃边缘。据西班牙卫生部最新数据显示，截至当地时间3月23日11时40分，该国新冠肺炎累计确诊33089例，死亡2182例。 ,2020-03-25 01:59,0,0,0
IA9Zx2CpD,芳野中,女,其他,174,166,芳野中:#盖茨称新冠疫情提醒我们人人平等#不，它提醒了我们人人不平等。在物资紧缺，普通人买不到口罩时，有人可以直接提走一整箱。有人发出警示却被训诫，最后牺牲，有人尸位素餐，声称“可防可控”，最后治愈出院。有人可以扣下捐赠物资，按自己的意愿分配，有人却只能哀求和等待。有的人可以马上得到救治，但是无人照料的残障儿童只能被牺牲。有的人不在一线却能拿到高额补贴，有的人待在家里吃高价却劣质的配给食物。我没有看到平等，也没有看到希望。 ,2020-03-25 01:57,5,2,0
IA9Zh7z5T,没什么好看的曦,女,海外,96,5262,没什么好看的曦:疫情下居家隔离的23岁生日🎂不能出门的情况下生日蛋糕本来是K大厨手工制作的🍓草莓奶油蛋糕，结果由于他没有经验和面时忘放酵母，折腾了六个多小时结果失败了🤣只好用酥皮临时做了个简易的草莓奶油酥，虽然是我见过最丑的生日蛋糕，但却是最喜欢的一个💓今天起床还烤了羊肋排～K大美食家说我长大一岁厨艺又进步了，已经有大厨卖相了🥳希望明年今日一切安康🎈 [组图共4张] 原图 ,2020-03-25 01:56,29,0,12
IA9Z3e5Op,虹麓述评,男,广东,100,810,虹麓述评:初步研究认为：美联储的货币政策，对于悲观预期美国疫情发展而言，似无一步到位这么夸张和必要，但是，如果美联储不愿意背负货币政策影响美国疫情防御这种政治角度看，这么做可以理解；其次，货币政策宽松和无限流动性，在操作的时候有很大空间，干得好的话，可以将无限流动性扩张政策玩成一张空头支票。因此，美联储的会员们肯定会积极配合，大幅震荡金融市场，增加波动弹性是未来美国资产和美元最可能的走势。 ,2020-03-25 01:56,3,0,0
IA9YroDx7,藏起来谁也看不见,女,浙江,52,13,藏起来谁也看不见:前天的火锅终于缓过来了，庆幸我还活着。胃伤的不轻，今晚去兄弟面馆吃面了，疫情后和爸妈的第一次堂食，我已经吃不下一碗了，记得高中的时候我能吃两碗，小吴扬言能吃四碗。明晚爸爸要下厨，他说想吃什么让我点菜？？？？？？？？？？我这辈子只吃过一次我爸做的炒螺蛳，还吸不出来。我爸的厨艺emmmmmmmmmmm今天JW送来的自制慕斯蛋糕好吃的要死，明天我也要做起来[加油] ,2020-03-25 01:54,0,0,0
IA9VXpYil,妮琪1122,女,海外,461,101,妮琪1122:#马来西亚##马来西亚封国##新冠肺炎# 在封国的第7天， 家中食材已用得七七八八了吧，再过不久就得出外购买点食材。终于体会到原来呆在家中没得随心所欲地出门是如此的不自在，但为了拯救疫情，为了不拖垮医务人员们，我们必须得坚持下去， 加油! 半夜实在是太饿了，这几天也没吃得太多，就蒸点甜番薯来解解馋吧! 希望疫情早点过去，还我们一片健康的环境吧! 致敬所有在一线的医务人员们， 加油! 期盼春暖花开!  http://t.cn/RU1yD6k 显示地图 原图 ,2020-03-25 01:48,2,0,0
IA9VVDm3D,Xsuuuuuu,女,海外,676,260,Xsuuuuuu:“德国官方对中国的表态没有积极响应。更令人费解的是，德国主流媒体还将中国提供帮助的行为称为一场“宣传战”（Propagandakampagne）。对于中国向各国提供援助的行为冷嘲热讽。《每日镜报》（Tagesspiegel）称中国利用新冠疫情的机会扩大在欧洲的影响力。”屁话真多，我就问你，要不要口罩，要不要，要不要，要不要？ ,2020-03-25 01:48,0,0,0
IA9Va6zvX,J__talk,女,海外,221,5480,J__talk:同事的儿子在ER工作 昨天告诉她自己被通知上周跟确诊病人有接触(病人当时无症状 但于周五过世) 他当时没有PPE 只有手套 目前无症状也不能测 还被要求继续上班(昨天上了double shift因有人没来) 医院缺口罩他分不到 只好从nurse那里借.同事担心的不行 今天早上让丈夫去买groceries &supplies送去 但也只能drop off到车库避免直接接触. 不知道能说什么 只下意识地劝她年轻人抵抗力好 再有就是缺大米或口罩的话我家还有些 可以给他. 昨晚跟朋友聊天 我俩一致觉得网上买菜各种下不了单的状况让人特别焦躁 从没想过会被这种日常需求stress out; 特殊时期的mental health更应该被大家关注 疫情影响生活方方面面 不是不刷数字就能无视的. 我的情绪也起起伏伏 早上煎了带裙边的荷包蛋和蒜香面包吃的很开心 但想到囤货啦工作啦等就想叹气. 对了 因为不能去牙医那invisalign也只能一直带现在的这幅tray(which is the least of my concerns rn😂)一点一点来吧 可以在家上班 还能吃能睡已经非常幸运. 加油加油💪 ,2020-03-25 01:46,1,0,6
IA9UUqxAl,最搞的视频,男,北京,773,2523174,最搞的视频:西班牙医生录视频大哭劝民众不要外出，看得好心疼，说真的，虽然远隔万里，看到西班牙和意大利如此惨状，还是忍不住落泪，国外的医护人员真是敬业呀。请珍惜每一位医务人员，不要再有牺牲了。。。#西班牙约5400名医护感染新冠病毒#，#意大利疫情重灾区整整一代老年人病逝#（视频cr网络）http://t.cn/A6ZP64Ug ,2020-03-25 01:46,1218,552,321
IA9AHdR5z,深蓝色的眼泪2008,女,贵州,24,1,深蓝色的眼泪2008:疫情期间我们是不是应该一条心，特别是对湖北人，为什么每个地方的做法不一样，湖北人困在家里两个月，吃着高价菜，没有选择的余地，多少委屈都忍着，好容易熬到解封了，都急忙忙的出去求生路，可出来了才知道那么多人伤害了湖北人，贵州贵阳，每个湖北人来了都要隔离，还自费一个人少的三千，多的五千，为什么外地没有自费一说都是免费，贵阳为什么特立独行，好多朋友去问，负责人说人家政府有钱，贵阳没钱所以自费，我想问问国家在贵阳建设大数据，补贴多少钱，现在疫情时候国家不会没有补贴，如果没有你们为什么非要一岁左右的孩子做ct，不是在充人数吗。不知道有伤害吗，老人不知道，你们医生不知道吗。社区里的人也是问必须做，你们有常识吗，还是因为钱你们根本不管别人的死活。湖北人来贵阳不是害人的，是建设你们贵阳的，你们知道这几千块钱需要多长时间赚回来吗，你们不知道，老百姓背朝黄土面朝天需要至少两个月，你们政府不知道，贵阳人没有湖北人你们能发展的起来吗，现在钱挣满了，就来伤害湖北人了，良心哪去了。 http://t.cn/RXm78AU 显示地图 ,2020-03-25 00:56,1,0,0
