微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IvTo266NF,SharkEffect,女,其他,315,45,SharkEffect:#十字绣#我记得是我读四年级的时候差不多10来岁 去我表姐那她在绣我就学会了 然后回家很高兴的告诉奶奶 然后国庆的时候我就去买了一副一个女孩的完工的话是个闹钟 我国庆长假就在家里绣 还不用几天就搞定了 因为刚开始很有兴趣 不过后来一直说要去漂后拿出来挂 但是不知道为什么忘了老是没去 现在几乎很少看到有十字绣店了 哎 我的作品好像还在柜一样里 疫情好了找个时间去弄好 不然怪可惜的 ,2020-02-26 00:19,2,0,2
IvTo0hIid,辽宁家长会,男,辽宁,1185,108194,辽宁家长会:#新冠病毒下众生相# 别恐慌！别乱猜！2月25日上午在哈市各群传得很凶的一条消息已有官方答复：原来，哈尔滨市某小区居民集体被拉走是这么回事儿……为切断病毒传播途径，哈尔滨市道外区于25日9时起，将宝宇天邑澜山小区2栋1单元和4单元 处于封闭管控的居民转移到指定宾馆实施集中隔离。截至下午3点半，已完成转移49户124人，预计http://t.cn/A67hQw0l 。从上午开始的转移工作，共调动14台120转运车，采用一户一车的方式，全程做好电梯、车辆、人员转移路径、隔离宾馆的消毒工作，保障居民绝对安全。在宾馆安排一人一个房间，避免和其他人员接触，对有老人和婴幼儿、病人等需要照顾的家庭，可自愿申请共同居住。隔离期间，道外区为他们提供合理的营养膳食；每日公共区域由专人负责消毒；生活垃圾每日由专人集中收集、集中处理；居民离家后，由专人对居民房屋开展安全管护，并在居民返家后进行室内消杀。道外区政府副区长介绍，本次共转移封闭管控居民145户393名居民，到指定宾馆集中隔离后，将提供相关医学观察、核酸检测以及良好的生活保障，相关费用均由道外区疫情防控指挥部承担。根据两个单元的不同情况，1单元居民需隔离5天，4单元居民需隔离10天。疫情小区居民也都表示：感谢政府和防疫部门，从根源上控制病毒传播，净化了我们的小区环境，去除了居民的心病。我们感谢政府，感谢祖国，不需要我们承担在隔离期间的费用，只有生活在中国才有这样的安全感！在疫情期间一定听区政府的话，严格按照规定出行，配合防控指挥部的所有行动，争取早日战役成功。原来这只是进一步的防控措施，这些人是之前已经隔离的两个单元，病例数已经都在每日报告之中了。这下，大家都放心了吧！ [组图共2张] 原图 ,2020-02-26 00:19,8,1,3
IvTo03bxM,蓝莓有幸酒,女,北京,409,326,蓝莓有幸酒:2020.2.20这天在青岛没有小窝了。搬家发现东西比想象得多，来回7楼人工搬了六趟，我还挺能干的，也幸好有他陪我；看我搬得辛苦，路上还是有三人帮我提了下东西，在疫情这种特殊时期还是蛮感谢的；搬到最后走没跟小楼say拜拜，大概是对青岛真的没有留恋了，从16年到这天在青岛经历的事遇到的人值得了足够了；第二天跟几位和青岛有关的朋友讲了离开，心里舒了一口气；看到韩国 青岛的热搜庆幸赶早回青岛搬完家，在大事决策上听邹老师的就是对的；发了新的求租pyq，惊喜好多人在关心我，还有单独私聊我问近况，特别感谢的心情，准备了小礼物去青岛办事情的时候回去打招呼一一再见，那时候就算真正的离开青岛了；真是谢谢在乎我的人儿们，好幸福；再到青岛就是去青岛，不是回青岛了，没有遗憾。希望疫情赶快过去，对新生活充满眼冒✨的期待。 [组图共2张] 原图 ,2020-02-26 00:19,2,0,2
IvTnYuDhB,野蠻生長的謝公子,女,湖北,274,609,野蠻生長的謝公子:疫情就像一面镜子，也让我看到了朋友，同学不同的样子。有的人因为本职工作而奔走一线，也不乏本来不出门就算是做贡献了，却还是自告奋勇为疫情出力的小伙伴，他们或在做联络员，发动所有人脉到处联系物资。或在做志愿者，风里雨里穿梭一线，不辞辛苦。为有这样的同学朋友感到骄傲。当然也有自允吃着资本主义饭，屁事没干过一件，就知道跟着谣言瞎传满嘴喷粪的臭煞笔。删圈滚出就当不认识。💣 ,2020-02-26 00:19,1,0,0
IvTnkDGwd,西安校园头条,男,陕西,960,764824,西安校园头条:【#伊朗抗疫院长称疫情拐点已到来#：新冠肺炎并不比流感危险】德黑兰一线抗疫医院院长Ali Akbar Velayati25日召开发布会，称新冠肺炎并不比流感危险。疫情已经基本达到拐点，库姆市目前情况稳定，也不会沦陷。其医院的104个病例有一半已经痊愈或正在康复。该院长同时也是伊朗最高领袖哈梅内伊的高级别顾问。截至目前，伊朗累计确诊95人，16人死亡。@时差视频  http://t.cn/A67hH1oZ ,2020-02-26 00:18,0,0,10
IvTnh6F3r,武汉DT造型--高英,女,北京,1077,51991,武汉DT造型--高英:想成为优秀的人就必须和优秀的人多交流多听听他们的经验和指导———2020年以疫情开始但每一个危机都是一次转机希望大家都能整装待发即将开启🔛这将是一个充满未知和惊喜的2020年！[加油][加油]（相信总有一天自己也会变的很优秀！）#DT.造型##发型##武汉加油##防控疫情我们在一起##金鸡百花电影节##武汉##DT.造型# 原图 ,2020-02-26 00:18,0,0,0
IvTn9oEKl,爷那年正十八,男,其他,171,8,爷那年正十八:当下世界，“谈疫色变''已毫不为过。一场鏖战中的疫情几乎耗尽了中国庞大的医疗资源，也几乎耗尽了中国人的耐心。人类的力量在大自然力量的侵袭下，显得人类力量的多么脆弱和无助。我们用了2000多条人命的代价仍未揭开病毒的神秘面纱和来龙去脉，拐点仍“遥遥无期”。只能说，现在我们和病毒打了个平手。但我们绝不会输，因为我们是中国人，我们善于打硬仗。我们的邻国已拉响了一级警报，这两个平日不太老实的小老弟在疫情期间，确实帮了不少忙。“山川异域，风月同天”的响声悠然于耳。有时日本民间组织倒把老衲搞得稀里哗啦的，所以结疤的伤口无奈地给他们挤出来一张生硬的笑脸。曾经的兽性控制了日本人，兽性也让日本人犯下了太多的错。由兽性回归人性，才是一条正确的路。愿世界少点枪声，少点蘑菇云;回归人性拒绝野蛮，才是防疫的灵丹妙药。 http://t.cn/z8Gt7xe 显示地图 [组图共3张] 原图 ,2020-02-26 00:17,0,0,0
IvTn7kjx3,前海开源杨德龙,男,广东,1115,611147,前海开源杨德龙:杨老师，由于目前世界各地股市都凸显颓势，可以看出来这轮疫情影响已经不是中国一个国家了。所以，从价值投资的角度来看，那么大都经济下滑的情况下，除过热门的科技创业板之外，个人感觉价值投资甚至与整个股市都在一段时间持续下跌。而并非是有些人吹嘘的牛市的前兆，因为并没有实体经济支撑。所以，这个点，您方便谈一下自己的看法吗？感谢您@知识星球 原图 ,2020-02-26 00:17,44,11,5
IvTn4pkax,绝望生鱼片AA,男,黑龙江,54,3,绝望生鱼片AA:#哈尔滨记录#发了几天的微博也没有她的消息。也不知她在哈市，还是齐市，还是别的城市。不找了，茫茫人海根本找不到。找到又能怎样，25年的空白能用相处几个月的时间去弥补吗？她有她的生活，我也有我的日子。我带给她的伤害，要比我所受的痛苦要大的多的多。“对不起”一个在我内心深处永远最爱的女人。我的心再也不会“最真”，“最纯”了，因为它早已给了你 。希望疫情早日结束，彼此的明天阳光明媚！ http://t.cn/Rp7TZiG 显示地图 ,2020-02-26 00:17,6,0,0
IvTmTbf1v,潇湘晨报,女,湖南,1295,14774831,"潇湘晨报:#网传湖北解封1735人进入长沙为假#【网传“湖北解封3小时1735人进入长沙”，官方回应来了！】今日，有网民在圈群传播 ""2 月 24 日湖北解封 3 小时，有 1735 人进入长沙 "" 等信息，据记者向市防控指挥部了解，该信息不实！疫情发生以来，长沙市坚持联防联控措施，开展全面摸排、实施有序管理，特别是对武汉等疫源地来长沙人员予以重点关注，对离开疫源地间隔时间不足十四天的采取隔离医学观察措施，并开展核酸检测筛查。目前，长沙市已连续多天确诊病例零新增，疫情防控形势总体平稳。但需要特别注意的是，当前防控风险依然存在，建议市民朋友继续做好个人防护，不聚会，不聚餐，戴口罩。（智慧长沙）#湖南防控新型冠状病毒肺炎# http://t.cn/EhGn2gw 显示地图 原图 ",2020-02-26 00:17,1460,143,529
IvTmK1mSh,豫网,女,河南,12351,62968,豫网:#主播说联播#【#让其他国家少走弯路是共赢#】今天，国内疫情形势进一步向好，但韩国、日本等周边国家的数据变化让很多朋友不安。此时，我们既要严密防控，也要出手相助！病毒是咱共同的敌人，将防控经验共享，让其他国家少走弯路，其实是共赢。愿我们早日迎来胜利，共赏“山川异域，风月同天”的美！ http://t.cn/A67hKCEV ,2020-02-26 00:16,3,0,13
IvTmEFmw1,今天莫名很可爱,女,广东,88,6,今天莫名很可爱:#to最爱的果粒# 果粒粒～妈妈今天是不是又晚啦？刚刚还是在搞数据，不过今晚比昨晚还是早了一点～慢慢来嘛嘿嘿今天爸爸看综艺看到一只15岁的狗狗，去拍照了，我想到你还没有拍过纪念照当时想着等你吃胖一点再去，比较好看，可是妈妈怎么都没想到再也没机会给你拍照了总以为以后还有很多时间，可是世事难料，真的是明天和意外不知道哪一个先来…妈妈实在是太难受了，也很后悔，有些贵的东西也没舍得给你买，总想着以后挣钱了再给你买…唉想做的事情还是赶紧做，哪怕现在条件不够好，至少不会留有遗憾等疫情过去了，我就跟爸爸去拍照，还要带上你宝贝啊，我和爸爸都好想你，你知道吗？晚安永远爱你 ,2020-02-26 00:16,1,0,1
IvTmytrcp,水月镜花0310,女,四川,510,25,水月镜花0310:今天是2020年2月25日，回家的第37天，2020是个特别的一年，疫情爆发全国人民积极响应，我也是其中一员，感谢所有援鄂的白衣天使们和其他给予湖北人民帮助的可爱的人们，是你们给了我们希望，抗战在一线与病魔拼死搏杀，我们也将继续坚守着，等待着，期待着你们给出胜利的号角，准许我们出关的那一天，等待着春回大地，春暖花开。。。 [组图共2张] 原图 ,2020-02-26 00:16,0,0,0
IvTmt9O9T,宋中清主任律师,男,北京,9951,199531,宋中清主任律师:#肺炎[超话]##新冠肺炎##武汉患者就医实情##医疗体制撒不起第一个谎言# @凤凰卫视 【武汉来信12：隔离点志愿者“红金龙”：他们只是得了病，总会有好的那天！】#武汉来信# “#红金龙#”，25岁，黎黄陂路酒店隔离点的一名工作人员，每天协助医护接管确诊或疑似病人，给病人量体温、送药、送饭。他原本打算年后申请离职，和女朋友一起开店做生意，并计划端午假期上门见女友家人，都因为疫情推迟了，但女朋友对他说：“我愿意等。”#武汉##武汉加油##抗疫一线# http://t.cn/A6hRIFMd ,2020-02-26 00:16,7,0,16
IvTlPhYtn,用户6293802001,男,陕西,38,68,用户6293802001:疫情过后，当彻底整顿社会医疗管理    ——医护职业，值得社会来尊重…——    一场疫情，充分证明医疗队伍当之无愧：    人类卫士。    人类，越来越多可能性面临看不见的敌人就是危害人类的病毒。在这样隐蔽的战线，医疗人员具有无法替代的伟大作为以及对他们的残酷危机。    医生、护士，自古是被社会崇敬的职业。    疾病，产生于无形，危害于无形，若无医护人员的慧眼，不知道人类要遭受多大看不见甚至防不胜防的灭顶危机？    可是，近些年，各种各样的社会不良，为了利益不断吞噬医护人员应有荣誉！    一场疫情，让社会清晰看到他们的伟大！    然而，同时也让社会看到另外问题：    1.谁在玷污医疗崇高职业。    2.谁在利用人类之痛谋取暴利。    3.谁在捣乱社会抗疫之战。    4.不同利益关系会给社会健康管理带来什么样的后患。    ……    这场疫情，让国人，让社会，一目了然！    其实，追逐利益，本该无可厚非。    然而，不顾国家危难，不顾社会良知，一味赚取人类之痛黑心钱…，面对此类人和事，该到社会齐心协力彻底清楚得地步。    否则，它不仅仅败坏医疗职业声誉，玷污医护职业名声，而是在彻底腐烂社会良知。    国家，社会，该出手整顿医疗系统管理。    医疗系统整顿，疫情之战，已指明方向：    第一，扶正社会良知，严控利益渗入健康管理系统。    第二，制定严厉医疗职业品质管理制度，严刑峻法或严法峻刑，采取零容忍惩戒。    第三，提高医护人员待遇，提升医护职业荣誉，抬高医疗职业社会地位。    第四，重视医疗职业品质培养，增强职业尊贵教育，根除危害医护职业道德温床。    医疗系统，医护职业，牵扯的不仅仅是社会健康护卫问题，由于其涉及社会深度广度极为深刻，本质是一个社会根本性问题。    此问题，该像抗击疫情那样全社会抗击！    否则，依然会：    道高一尺而魔高一丈！ http://t.cn/RDUnNFD 显示地图 ,2020-02-26 00:14,0,0,0
IvTjqBzE8,胡杨蛐蛐,男,陕西,170,178,胡杨蛐蛐:疫情会过去，然而，我担心，人们总是会好了伤疤忘了疼！巨大的付出，不仅仅要收货胜利，更应该吸取教训！关于野生动物，终于立法了，是好事，也是好的开头！只是，在眼下的情况下，多少让人悲叹！胜利固然让人欣喜，但为此的代价，却不能不让人感觉沉重！战斗还在继续，任性的人，别再记吃不记打了！！！ http://t.cn/Rx3wi9M 显示地图 原图 ,2020-02-26 00:08,2,0,0
IvTj6eKok,小八一的成长记,男,上海,3,9,小八一的成长记:【6M+24D】：受疫情影响，我们已经在老家整整呆了一个月了，这一个月没有出过门，在这一个月里你开始了吃辅食之旅，因为辅食碗、工具、还有辅食都没来得及以前备好，老家重灾区，很多快递还没复工，都在半路被拦截，于是妈妈想尽各种办法研磨辅食，争取给你吃到最好。就在今天突然发现你下面长了两颗小牙，全家都很惊喜！这意味着你在慢慢长大，慢慢的开始有了自己的思想。用这一生来讲，果然你依偎在妈妈怀里的时间很短暂，在这短站的时光里，我想每分每秒都陪在你身边。 [组图共11张] 原图 ,2020-02-26 00:07,1,0,0
IvTiXEgXR,深圳市福田区鑫鑫相衣服饰商行,男,广东,127,1985,深圳市福田区鑫鑫相衣服饰商行:【#你好，明天#】联合国秘书长呼吁：面对疫情，所有国家应尽一切可能遵循不歧视、不污名化原则。恐惧疾病，是人类天性；但有超越恐惧的理性，则是人类文明。疫情无国界，污名化XX人，是对他们的不公，更无助于问题的解决。人类的共同敌人是病毒，而非人类。一起正视它，共同抵御它，才能最终克服它。http://t.cn/A67veQlx ,2020-02-26 00:07,0,0,0
IvTiXEgXR,深圳市福田区鑫鑫相衣服饰商行,男,广东,127,1985,深圳市福田区鑫鑫相衣服饰商行:【#你好，明天#】联合国秘书长呼吁：面对疫情，所有国家应尽一切可能遵循不歧视、不污名化原则。恐惧疾病，是人类天性；但有超越恐惧的理性，则是人类文明。疫情无国界，污名化XX人，是对他们的不公，更无助于问题的解决。人类的共同敌人是病毒，而非人类。一起正视它，共同抵御它，才能最终克服它。http://t.cn/A67veQlx ,2020-02-26 00:07,0,0,0
IvTiTxT7d,特雷傻在意大利,女,海外,164,239927,特雷傻在意大利:#意大利新冠疫情LIVE# 重灾区Lodi市长: 我们并非出于疫情战争下“我们并没有处于疫情战争下，而是还处于预防阶段，以避免进一步的感染扩散。”Lodi市长在重灾封锁区域设置的35个检查站中的例行检查中表示。资讯来源Skytg24#意大利[超话]# #意大利北部11个市镇封城隔离# #意大利1号确诊患者影响50000人# #意大利宣布进入国家紧急状态# #意大利成欧洲疫情最严重国家# 原图 ,2020-02-26 00:07,1,1,0
IvTiTxSlN,与你相遇hcy,女,广东,72,40,与你相遇hcy:#歌手华晨宇##华晨宇 你要相信这不是最后一天#  （不互）《你要相信这不是最后一天》是@华晨宇yu 写给患者的一首歌，更是写给苦难中的百姓，写给每一个磨损的心灵的歌曲。面对病情，我们不仅仅需要生存与健康，更需要爱和希望。华晨宇用他的声音抚慰着这场战疫中的每个人，收集人们心中的所感所念，和声带来不同层次上的旋律，汇聚成一股暖流，鼓点模拟的心跳声横穿过生与死之路的荆棘，伸过双手，为所有流着泪的人拭去伤痛。哪怕仅仅只有一首歌的时间，就让他为你勾勒出一个春天。我们终将会迎来这首歌最后所期盼的那样，战胜疫情，赏春团圆。 @华晨宇onepiece战斗组http://t.cn/A6hsAHK4 ,2020-02-26 00:07,1,1,23
IvTiyh9CY,长安春秋人,男,陕西,5,19,长安春秋人:【疫情后的复苏得看农民意愿】        当初改革开放是中国农民掀起的，而支撑后来的中国现代化基础建设主力群体仍是农民。因而在中国城乡建设和运营中，诞生了一个唯有中国才有的特殊词汇：农民工。        望遍中国，似乎除了学术研究领域外，几乎没有哪个行业可以没有农民工，这个无处不在的群体人数将近三亿。该群体数量排在世界各国人口数量的第四位，仅次于中国、印度和美国。疫情使得这个群体停歇于中国各个山村，可在疫情后期复工在即、工薪停滞甚至减少的景况下，农民工是否出村、出山决定了中国各行各业的复苏，这绝非危言耸听。       在今天，没医生护士，则没有国人之生存安全；看明日，没农民工，则没有现代化洪流之复苏。 原图 ,2020-02-26 00:06,1,0,0
IvTis4VJF,华阴检察,男,陕西,542,24341,华阴检察:【#预防孩子近视家长有多拼#】古有“头悬梁，锥刺股”用来比喻刻苦读书，没想到今天会有同样的方式用来预防近视“衣架钩防近视法”、“购物袋防近视发”、丝巾、丝带、麻绳……只有你想不到的，没有家长们用不上的，也太拼了吧！ #北京卫视疫情防控特别节目##老师请回答# http://t.cn/A67hXd6S ,2020-02-26 00:06,0,0,0
IvTip7fQQ,海南特区报,男,海南,568,358500,海南特区报:【海口市计划推出“旅游康养、海口尽享”等健康旅游特色产品】本报讯   记者今日从海口市政府了解到，海口市将主要发挥海口在滨海疗养、气候生态以及作为省会城市在医疗资源、设施服务等方面的优势，打好旅游业生态健康牌，着力提升旅游服务品质，围绕疾病康复开展特色疗养。据介绍，海口市将积极培育和推出高端康养旅游产品，提供椰城式温情服务。依托海口独特的滨海温泉资源、南药资源、医疗专科以及良好的生态环境资源优势，设计推出符合疫情后游客需求、具有海口特色的健康游系列产品，比如度假温泉康养、生态挥杆高尔夫、帆船帆板体验、万年火山深呼吸、中医健康理疗等体验式旅游产品。目前，海口市政府正在整合海口市中医调理、温泉度假、乡村生态等康养旅游资源，将策划推出“旅游康养、海口尽享”、“健康生活周末游”等健康旅游特色产品。（记者 苏钟） ,2020-02-26 00:06,1,0,0
IvTik77GP,我和土豆都在等你-,女,北京,99,328,我和土豆都在等你-:贩卖焦虑的日常 寒假低价课程安排五个，现在最后一期低价，以往从未太焦虑过数据，辅导侧都安排在经验比较丰富的东北基地，这次莫名其妙在新基地济南，今晚和他们对节奏我真的提不起一点兴致，数据的涨点太差，虽然目前不知道其他组，但是与我心里预期还有一定差距。 腰痛的第n天，晚上还要加班校对，修改讲义，还有很多正价课程需要处理的课件视频物料，最近还要搬家，疫情最严重的时候上了一个月的班，都没有这么难过。期待春暖花开 太多事情压的人喘不过来气  http://t.cn/ELT0hke 显示地图 ,2020-02-26 00:05,2,0,3
IvTmytrcp,水月镜花0310,女,四川,510,25,水月镜花0310:今天是2020年2月25日，回家的第37天，2020是个特别的一年，疫情爆发全国人民积极响应，我也是其中一员，感谢所有援鄂的白衣天使们和其他给予湖北人民帮助的可爱的人们，是你们给了我们希望，抗战在一线与病魔拼死搏杀，我们也将继续坚守着，等待着，期待着你们给出胜利的号角，准许我们出关的那一天，等待着春回大地，春暖花开。。。 [组图共2张] 原图 ,2020-02-26 00:16,0,0,0
IvTmt9O9T,宋中清主任律师,男,北京,9951,199532,宋中清主任律师:#肺炎[超话]##新冠肺炎##武汉患者就医实情##医疗体制撒不起第一个谎言# @凤凰卫视 【武汉来信12：隔离点志愿者“红金龙”：他们只是得了病，总会有好的那天！】#武汉来信# “#红金龙#”，25岁，黎黄陂路酒店隔离点的一名工作人员，每天协助医护接管确诊或疑似病人，给病人量体温、送药、送饭。他原本打算年后申请离职，和女朋友一起开店做生意，并计划端午假期上门见女友家人，都因为疫情推迟了，但女朋友对他说：“我愿意等。”#武汉##武汉加油##抗疫一线# http://t.cn/A6hRIFMd ,2020-02-26 00:16,7,0,16
IvTmdcwab,音乐人张艺兴的音乐酷毙了,女,北京,221,57,音乐人张艺兴的音乐酷毙了:#张艺兴[超话]#他说：“我的贝壳儿”“一家人不说两家话”“我的青春也全是你们”“你们是我人生中不可或缺的一部分”“不要难过，你们有我呢，我也有你们”“我所有的荣誉，所有的一切，都是你们给的”“等到疫情结束，你们一定要安然无恙地来见我，不管以什么形式”……“温柔是因为喜欢”。张艺兴和贝壳儿的爱永远都不是单向，我们把一切偏爱与热爱都付之于他，他也会把刻在他骨子里的一切温柔都赠于我们。他的温柔，专属于我们。我们的爱，只属于他。“让我们为彼此点亮对方的人生！” 💜 [组图共9张] 原图 ,2020-02-26 00:15,9,0,1
IvTlPhYtn,用户6293802001,男,陕西,38,68,用户6293802001:疫情过后，当彻底整顿社会医疗管理    ——医护职业，值得社会来尊重…——    一场疫情，充分证明医疗队伍当之无愧：    人类卫士。    人类，越来越多可能性面临看不见的敌人就是危害人类的病毒。在这样隐蔽的战线，医疗人员具有无法替代的伟大作为以及对他们的残酷危机。    医生、护士，自古是被社会崇敬的职业。    疾病，产生于无形，危害于无形，若无医护人员的慧眼，不知道人类要遭受多大看不见甚至防不胜防的灭顶危机？    可是，近些年，各种各样的社会不良，为了利益不断吞噬医护人员应有荣誉！    一场疫情，让社会清晰看到他们的伟大！    然而，同时也让社会看到另外问题：    1.谁在玷污医疗崇高职业。    2.谁在利用人类之痛谋取暴利。    3.谁在捣乱社会抗疫之战。    4.不同利益关系会给社会健康管理带来什么样的后患。    ……    这场疫情，让国人，让社会，一目了然！    其实，追逐利益，本该无可厚非。    然而，不顾国家危难，不顾社会良知，一味赚取人类之痛黑心钱…，面对此类人和事，该到社会齐心协力彻底清楚得地步。    否则，它不仅仅败坏医疗职业声誉，玷污医护职业名声，而是在彻底腐烂社会良知。    国家，社会，该出手整顿医疗系统管理。    医疗系统整顿，疫情之战，已指明方向：    第一，扶正社会良知，严控利益渗入健康管理系统。    第二，制定严厉医疗职业品质管理制度，严刑峻法或严法峻刑，采取零容忍惩戒。    第三，提高医护人员待遇，提升医护职业荣誉，抬高医疗职业社会地位。    第四，重视医疗职业品质培养，增强职业尊贵教育，根除危害医护职业道德温床。    医疗系统，医护职业，牵扯的不仅仅是社会健康护卫问题，由于其涉及社会深度广度极为深刻，本质是一个社会根本性问题。    此问题，该像抗击疫情那样全社会抗击！    否则，依然会：    道高一尺而魔高一丈！ http://t.cn/RDUnNFD 显示地图 ,2020-02-26 00:14,0,0,0
IvTlH0i8t,中国绿发会,男,北京,1512,502011,中国绿发会:【中国绿发会代表发言@2020年后全球生物多样性框架不限成员名额工作组（OEWG2）】2月25日，中国绿发会代表Alice Hughes博士在罗马《生物多样公约》2020年后全球生物多样性框架不限成员名额工作组第二次会议上作为NGO代表发言，强调了CBD COP15的愿景。此次会议是里程碑式的会议，来自140多个国家的1000多名代表齐聚在了意大利首都罗马，就 #2020年后全球生物多样性框架#  和到2030年自然目标的草案进行谈判。24-25日的会议上，大部分人都要求更为雄心勃勃的生物多样性框架。#生物多样性#  #CBD-COP15# #OEWG2# #昆明# #云南# #意大利# #新冠病毒疫情# [组图共2张] 原图 ,2020-02-26 00:14,10,3,0
IvTjqBzE8,胡杨蛐蛐,男,陕西,170,178,胡杨蛐蛐:疫情会过去，然而，我担心，人们总是会好了伤疤忘了疼！巨大的付出，不仅仅要收货胜利，更应该吸取教训！关于野生动物，终于立法了，是好事，也是好的开头！只是，在眼下的情况下，多少让人悲叹！胜利固然让人欣喜，但为此的代价，却不能不让人感觉沉重！战斗还在继续，任性的人，别再记吃不记打了！！！ http://t.cn/Rx3wi9M 显示地图 原图 ,2020-02-26 00:08,2,0,0
