微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBYHQklgi,小小米粒儿爱美丽,女,陕西,175,118,小小米粒儿爱美丽:小朋友会数数了，从1到10，还能数到11。昨天和今天偶尔就听到小朋友自言自语数起来。问家里人，最近谁也没有意教过。晚上忽然想起来，一般在睡觉前，除了给小朋友浑身上下擦油，还会按摩小脚趾和脚底，每次捏揉小脚趾的时候，我就会反复数数“12345，678910”。原来是日常输入的。   马上过2岁生日的小朋友，语言表达非常明确清楚了，已经有一段时间可以长句短句随意境感受切换了。小家伙时常描述事物或动作时用词具体准确，会表达“可能，估计，应该”之类的虚词，会说好多Aabb之类的四字成语，会用很多近反义词，“湿答答的，黏糊糊的”之类的形容词。后来发现除了日常对话输入，很多都是书上听来的。每天最喜欢做的事情依旧是看书，甚至出门玩耍也要带上一两本书。   小朋友明显有“叛逆期”的表现：你说大的，他非要小的；你说擦干，他说不要擦干，湿着；你说穿上裤子，他说不要穿，要光溜溜；你说饭烫嘴巴，他说要吃，不烫；你说喝热水，他说要喝凉水……  因为疫情在家待了两个多月，最近小朋友出门玩耍，感觉有些胆怯，不喜欢自己跑来跑去，总要抱着走。最近小朋友物欲很强，自己的玩具，不让其他小朋友玩儿，若有小朋友想拿，自己会不断强调“这是安安的”，会保护起来不让其他小朋友拿到。                                          记成长飞快的安安小朋友 原图 ,2020-04-06 00:54,0,0,0
IBYHp9the,微微万象民生直通车A,男,山东,290,829525,微微万象民生直通车A:【#3月以来我国已出口38.6亿只口罩#】海关总署综合业务司司长金海介绍，从3月1日到4月4日，全国共验放出口主要疫情防控物资价值102亿元，主要包括口罩约38.6亿只，价值77.2亿元；防护服3752万件，价值9.1亿元；红外测温仪241万件，价值3.31亿元；呼吸机1.6万台，价值3.1亿元；新型冠状病毒检测试剂284万盒；护目镜841万副。（人民日报）http://t.cn/A6Zu5fmG ,2020-04-06 00:53,0,0,0
IBYHi2Ra2,烟雨楼百年孤独,男,浙江,2773,438648,烟雨楼百年孤独:【丰田！日产！本田！日本八家车企全部宣布将暂停生产！这对汽车业意味着什么？】突如其来的新冠肺炎疫情打乱了很多企业的运行节奏，国际疫情的蔓延更是为全球制造业的生产带来了巨大的冲击，作为重要的制造业产业之一，全球汽车产业也按下了“暂停键”。日本是全球三大汽车生产国之一，在2月份日本八家车企全球生产总量约为187万辆，比2019年同期减少约15%，预计3月份的产量还将会进一步下降。（央视财经）http://t.cn/A6Z3Etvo ,2020-04-06 00:52,0,0,1
IBYHcnZoO,-七月星星-,女,其他,52,1,-七月星星-:今天看到空间有个发言: 我马上就要15岁了，但我感觉我还是13岁。我当时觉得这是小学生吸引人的手段，刚刚躺着想了想，顿觉有理。我也永远停留在13岁了。我13岁时，姥姥去世了，然后顺便带走了我前13年的记忆。那些和她一起的日子，我一点都不记得了，甚至连她的脸都不记得了。现在的我躺在床上敲出来这段话，怀里还抱着一个很旧的圆形枕头。这是我小学的时候她给我的，我至今不肯换掉，因为抱着睡很舒服。我也经常会亲亲它，以获得一点慰藉。在我的记忆里，我从小到大都是一个人。我自己陪自己玩。其实应该有第二个人的，那就是姥姥。姥姥好像很凶，不像姥爷对我们的溺爱，她时常会凶我。我只知道她是很了不起的工艺美术大家，会有人收藏她的画。我不像那些人一样知道她有多了不起，但那些人不会像我一样收藏她破破的手袋，还有那个用了十几年都不肯丢的脏兮兮的枕头。从那之后妈妈也不画了。只有我，每次看到省宣传片，都会给我同学指炫耀，“这是我妈妈设计的”。今年过年去云南，恰好赶上了疫情，被迫提前中断了旅行计划，非常遗憾。我不喜欢旅行，所以我不感觉遗憾。但我很难过，因为昆明的石林没去成。姥爷心心念念的说，姥姥以前给他看过照片，说石林很好看。他八十多了，旅行团不会想带他，而我们能带他出来玩的时间却少之又少，可能他能看到石林的机会也就这么一次。这么一次也错过了。唉，写的乱七八糟的，主要因为我在哭。昨天是清明节，我很想她。写完这句我又哭了。 ,2020-04-06 00:52,0,0,0
IBYH1sFGF,老鱼-北购联创始人,男,辽宁,374,10540,老鱼-北购联创始人:#零售地产[超话]#【#湖北15000吨生态小龙虾待售# 谢谢你们，为湖北拼过单！】现在正值湖北小龙虾上市的季节，湖北荆门市的稻田生态种养龙虾面积达80多万亩，存塘虾在15000吨左右。#零售地产# 面对疫情，养殖户们的虾往哪销？湖北荆门市农业农村局水产发展中心相关负责人介绍，当地有意向性地鼓励加工企业收储，鼓励大型、较有实力的经营主体来进行收购，然后定点到潜江、武汉进行销售，或者通过快递运输发到外省。#快鱼快报# 在解决销路的同时，荆门市农业农村部门还成立技术团队，到田间地头为虾农们解决技术难题，尽量减少虾农的损失。  http://t.cn/A6Z3WSgz ,2020-04-06 00:52,1,0,0
IBYFR5VNe,通达虚空世间梦,男,北京,6,14,通达虚空世间梦:关于“正判决”和“负判决”的补充多年不写的原因，手和脑似乎不同步。毕竟是个法律人，总要表现一点法律精神。重新定义如下：“正判决”是指：依法作出的，与立法本意相符的判决。“负判决”是指：依法作出的，与立法本意相悖的判决。至于那些违法作出的判决，不在“正-------负”氛围之内。现在虽尚处于疫情期间，但疫情似乎将要结束，有一个“词系”诞生了-----------报复性消费-----报复性聚餐------报复性逛街-------这个词让我想到正在写的这篇小文和刚刚发布的上篇小文--------------上文完全没有分段。此文陡然出落成诗一般模样。莫非我是在报复性分行？莫非报复性深藏心底，自然就会流出？细思极恐--------------这是我会使用的几个网络词汇之一------表明我没有落伍。呵呵-----这也是我会用的------呵呵。写微博就像写日记吗---好像是。其实就是自言自语----有时像精神病难道我在寻找当年每天日记的感觉吗？那感觉很美好----至少那是年轻的感觉！细思极恐-------我似乎正在报复性啰嗦，啰嗦着就忘记了正事啰嗦着就忘了初心这不正是真实的我吗？真实有什么不好？呵呵原来我开始------报复性年轻乃至，我将要尝试------报复性真实呵呵呵呵呵呵…… ,2020-04-06 00:49,0,0,0
IBYFP2DLr,浅蓝色的远方有你,男,四川,108,6,浅蓝色的远方有你:抗疫情的事，是全人类的事！从美国的流感到中国武汉再到全世界的爆发！大家都在为挽救人类生命而竭尽全力！我们暂先抛开政见不和，抛却傲慢和偏见，抛开恩怨……和人类的生命相比那又算什么呢？中国做的已经够好的了，向世界共享病毒信息，援助89个国家，捐物资、派遣医疗队……他们不是非要所求什么……他们只是想和平发展，用全人类命运共同体的理想去实践、去努力、去做实事……文化差异不怕、异域风情不怕……怕的是迷失最本质的人性……人性是什么？善良、善意、同情、怀柔、帮助和一颗接受帮助的心……作为一位元首，要有心怀天下的豪情壮志！不是占有、不是欺凌、不是耀武扬威……是有一颗心怀天下的仁者之心……！ [组图共2张] 原图 ,2020-04-06 00:49,1,2,0
IBYFDtOxK,不是男人不风流,女,云南,1970,10440,不是男人不风流:【#北京可能较长时期处于疫情防控状态#】北京市委宣传部副部长徐和建：当前首都北京疫情防控形势依然严峻复杂，不可掉以轻心。在全球疫情不断加速蔓延的态势下，作为国际交往中心的首都北京，疫情防控在短期内完全结束是不可能的，很有可能较长时期处于疫情防控状态，要适应疫情防控常态化，要继续外防输入、内防反弹，严防死守、精准防治。 ,2020-04-06 00:48,0,0,0
IBYFB9kX6,英国足球风向标,男,其他,249,1446939,英国足球风向标:【这次真的玩大了】29岁的英格兰边缘国脚，曼城右后卫凯尔-沃克，正式就自己违反俱乐部在疫情期间实施的球员单独自我隔离令，向家庭、朋友、俱乐部和球迷道歉，预计他将会受到俱乐部的内部处罚。根据《太阳报》的权威报道，沃克上周二花了2200英镑，与一位密友，在自己位于柴郡家里，搞了“2V2”的X派对，细节就不在这里详述了，反正就是有人向太阳报爆料了。#英国新增感染者5903例# #特朗普称美国体育赛事将尽快恢复# 原图 ,2020-04-06 00:48,177,7,39
IBYFqso9T,313-鸢梦,女,浙江,218,160,313-鸢梦:粉上你是我的幸运，让我在异地城市8年，最无助最失落，最孤单的时候得到各位摩托姐妹的祝福，哪怕过了12点还是被姐妹们的刷屏感动了！小摩托的原话:这是我们陪你过的第一个生日，即使我们身在异地，因为疫情让我们在庚子鼠年相遇，但是几个月的时间我们慢慢开始熟悉，每天开开玩笑，打打榜，不知不觉中我们像亲人一般互相鼓励，因为我们一起喜欢上一个很优秀的大男孩，也感谢他让我们相识。我们摩托小区真的真的很有爱，很庆幸可以遇见每一个你们。相信我们会一起走下去，向着光，勇敢地闯出自己的天地！[愉快][爱心]#王一博# @UNIQ-王一博 http://t.cn/A6Z3DGuO ,2020-04-06 00:48,0,0,0
IBYF8bK60,Empty_小温存,女,山东,352,130,Empty_小温存:我亲爱的女儿，今天妳 1 周岁了！🎂 生日快乐，我的宝贝。🎂就像手术室里，初次见妳的第一眼仿佛就在昨天，大大的脑袋，嘟嘟的小脸，红通的皮肤，小小的一只…满是可爱。时间真是快啊。 会抬头，会翻身，会坐，会爬，会站…点点滴滴。在做新妈妈的一年里，妳带给我太多感触，幸福掺杂着情绪，惊喜化解了疲惫…转眼，妈妈已然陪妳走过了365个日日夜夜。伴妳吃喝拉撒，每个日夜 不舍与妳分离片刻。分离焦虑，妈妈真的不比妳少丝毫，或许这就是做妈妈的意义吧。妈妈为妳置办好了抓周仪式，蛋糕🎂，气球🎈，纪念品👣，拍了周岁照，爸爸给妳装好了大汽车呜呜🚘，等妳长大后就会明白 我们做的这些 都是爱的演绎呀。昨晚制作宝宝椅纱裙时，妈妈与爸爸对话，妈妈说 等妳长大 一定要找一个像妈妈这般爱你的男朋友才放心啊。爸爸回答，妳找的男朋友像他对妈妈这样好的就够啦。是呀，拥有你们俩，妈妈很知足啦。疫情影响 妈妈还没开始工作，多出了这么多陪妳长大的日子，我们俩还真有福气的呢。妳乖乖甜睡呢，妈妈第一个祝妳生日快乐，🎂以后的路很漫长，愿妳一生平安喜乐，顺遂幸福。能爱着妳，此生足矣。 ,2020-04-06 00:47,0,0,0
IBYEIqOIP,陈思敏小屋,女,广东,317,423,陈思敏小屋:这次疫情，满心的担心之外给了我另一个思索。刚开始知道要躲起来，似乎觉得时间就在脚下，感觉很轻松，喜欢，想干什么就干什么，不急不躁，不慌不忙。现在，事情来了，心情也变了，总感觉明天有走不完的路，焦躁了起来。你们也是否如此？生活和时间密不可分，希望我可以慢慢的去懂得，时间给予生活的那些爱。 原图 ,2020-04-06 00:46,2,0,1
IBYEArUWw,AFairyT,女,广东,172,26,AFairyT:2018.04.06~2020.04.06二周年了看着你们从出道到解散，以前总想着自己不会追星，也不可能追星。哪里会料到最后是因为你们，让我改观，从打投到追现场。其实追星这东西求的就是某一瞬间的感动，热血和高潮。钱也花了，泪也流了。但看了无数次的偶练，隔着屏幕还是会泪流。听到你们的声音还是会起浑身的鸡皮疙瘩。在手机看到10月12的视频还是会心揪但又不舍得删。爱意很难以阐述论点的方式一条一条用文字列举出来。只要你们好好的就行，有点小自私就是希望你们的步伐再慢一点点，让我有机会再努力一点点。如果说有什么愿望，那就是想再见你们一面，听上那一句NINEPERCENT就满足了一周年有蛋糕，二周年因为疫情没能和我追星的小伙伴聚上，三周年一定补上。以后有机会个演上见。因为我相信某位说的：未曾谋面的也终将会相遇，慢慢来吧，慢慢约会吧💙 [组图共2张] 原图 ,2020-04-06 00:46,0,0,0
IBYEdppjV,爱的痕迹没结局,男,湖北,10969,15628,爱的痕迹没结局:#腾讯新闻# 新华社新闻:【援助还是订单？俄美就俄方物资“扯皮”】就俄罗斯向美国运送的一批医疗物资性质，俄美两国说法不一。俄方说那是人道主义援助，美方则称是采购的产品。　　美联社4日报道，美方官员更新说法，暗示这批用于应对新冠疫情的物资起码一部分是援助。　　【“低价购买”】　　俄罗斯1日派军用运输机把一批医疗设备和防护用品运送至美国纽约。俄罗斯总统新闻秘书德米特里·佩斯科夫说，按照俄美领导人3月30日通电http://t.cn/A6Z3emHm 来自@腾讯新闻 原图 ,2020-04-06 00:45,2,0,5
IBYE641fT,兔乙几,女,海外,137,37,兔乙几:出去聚会吃饭喝酒的时候不惜命 问为什么我生病一个多月都没说过要来看我的话时就惜命 怕我的城市有疫情 这个借口真的6 如果你真的每天好好待在家里哪也不去的话我信你 可你看看你每天都做的啥事 你真的以为我傻吗 嘴上说得好听还爱我 但只要需要付出实际行动的时候就跑得比谁都快 我也是第一次遇见你这种人 ,2020-04-06 00:45,0,0,1
IBYE2b69H,菜鸟军虫,男,广东,1159,1769837,菜鸟军虫:#菜鸟军虫[超话]##美国新冠肺炎确诊人数超过30万# 【美国曾对全球防疫应急能力排名：美国第一 前五十名没中国】中国人民大学国际关系学院副院长金灿荣表示：美国霍普金斯大学曾对全球应对大流行病国家应急能力进行评估，美国排名第一。但此次疫情，特朗普选情意识过重，为了保全经济而忽视了防疫。@小央视频 http://t.cn/A6ZuawYz  ,2020-04-06 00:44,14,4,12
IBYE07KSN,乒乓球李教练,男,河南,69,27,乒乓球李教练:大号M35区“退场危机”，43级，超级明星4⭐，木暮公延全疆第32名，熟练度“传说”，湘北全员9人S级，外加S级福田和阿牧，新入身价最高的高砂一马！小号M42区“超级对决”，39级，超级明星1⭐，木暮公延全疆第36名，熟练度“大师”，湘北7人S级，囊中共计14名球员！关键词：非人民币玩家，没花一分钱！疫情过去，是不是该把过年积攒的脂肪燃烧一下了？ http://t.cn/R2Wxkb2 显示地图 [组图共9张] 原图 ,2020-04-06 00:44,3,0,0
IBYDeza0F,西非華文報,男,海外,74,5913,西非華文報:#尼日利亚疫情# 【拉各斯州州长就抗疫进展发表讲话】据尼《先锋报》报道，拉各斯州州长巴巴吉德·桑乌鲁在周六发表讲话，对目前抗击新冠肺炎疫情进展做了通报，要点如下：一、封城期间拉各斯州的27家二级医院对急诊、分娩等特定项目实施免费。二、目前正在进一步审核规划一揽子经济刺激方案，希望民众耐心等待。三、加强治安并整顿公共交通，既要严防封城期间的违规出行及抢劫等行为，又要文明、科学执法。四、将在目前封城期满后与联邦政府讨论是否延长期限。五、对医务人员、志愿者和一线工作人员表示感谢。六、抗疫之路依然漫长，州内人民要团结一致，守望相助，共同抗疫。 ,2020-04-06 00:42,0,0,0
IBYCZvEDT,嗑R1SE上癮的真香少女,女,香港,686,309,嗑R1SE上癮的真香少女:czy播出一年啦一年前到现在闺蜜都是壶路娃不停给我安利czy但我没啥时间还脸盲所以就一直没有看今年因为疫情的关系我呆在家无聊死了所以随便看看czy结果真香了粉上了这个团的所有人还有其他czy的小哥哥真的是第一次疯狂追星啊以前觉得自己不会追星结果现在因为追星两个月就花了一万块不过也认识了很多好姐妹真的追星让我改变了好多那🉐️谢谢所有人吧⚡️ ,2020-04-06 00:42,2,0,0
IBYBXFpkk,南栀呵,女,湖北,323,93,南栀呵:#苏有朋[超话]##苏有朋##苏有朋苏运莹光# emmmmm，今天的文案有点长  “白天有光，那是太阳。黑夜有光，那是星星。我心里有光，那是你啊” 图一:这次的光和疫情结合写了一点点文字，原文有点长摘录一小段:他们低头不说一句，专注于救护病人，没有半点怨言。他们身穿白色战服朝着灰色走去，在最前线与病毒做着对抗。他们住进混沌深海，在最危险的地方，不顾自己的生命，保护着无数人民。不过好在他们的等待不是无望的等待，现在春暖花开，最困难的严冬已经过去，所有的事情都在朝着好的方向发展，他们的努力没有白费，春天正在来临。图二三:光和哥的经历结合写了一点点:   你低头不说一句，你毫不畏惧朝着自己的灰色走去，你打破自己的混沌深海，你把无望的等待变成期待，你最终成为了自己的光，照亮了自己的黑夜❤️   而你也是千层酥的光，许多的千层酥在自己彷徨无措的时候，想到了温暖正能量的你和你鼓励的话语，开始有了继续下去的力量，度过难关，走出自己的混沌深海，成为更好的自己，这，就是偶像的力量💖@蘇有朋 [组图共9张] 原图 ,2020-04-06 00:39,27,4,101
IBYBUpW2r,九节,男,其他,198,4661,九节:去年凑单买了本书讲鼠疫的防治看完又看了下霍乱初看觉得同为甲类传染病霍乱比起鼠疫连提鞋都不配卫生厕所和清洁水源可以有效阻止它大规模传播而治疗……最简单的补充水和电解质就好了但卫生厕所和清洁的水源并不是人人都有的这些我们认为理所当然会有的东西是我们近30年的城镇化和近十年的农村基础设施改造的结果。至少在五年前，我就去过很多家猪圈和厕所在一起，隔壁就是厨房的农户。整村的水源是一条明渠。毫无疑问，这种生活条件对霍乱弧菌毫无设防。当然经过我们的工作至少在这边现在这种情况已经不存在了。但在这个世界上其它地方比如印度中东和非洲还是常态。实际上，霍乱仍然每年杀死这个世界上十万人。离我们生活太远了，我们根本没有关注这次的疫情也是一样，我们我们关注的也只有东亚北美和欧洲。印度今天确诊已经三千多了，而非洲完全是一个黑洞。可能已经有成千上万的人被静悄悄感染，毫无波澜的死去。而我们根本不知道。前段时间有一个破梗说病毒面前人人平等，按照目前你球人类这种生活方式看，没错，大家都会平等地被感染。但是有些人可以在充足的医疗保障下就当自己得了次流感，躺上十天半个月就满血复活。有些人只能躺着等死。这个世界为什么会这样！凭什么！！！过去的两年我们一直在讲不忘初心，说我们的初心就是为中国人民谋幸福，为中华民族谋复兴。但我觉得我们不忘的初心不应仅限于此。还应该记得全世界的无产者联合起来应该记得世界人民大团结万岁应该记得我们曾经说要解放全人类 ,2020-04-06 00:39,27,4,7
IBYBTeRfi,全国人民打稻子,女,贵州,118,52,全国人民打稻子:救人的人得不到一个漏脸，而做戏的漏脸全方位无死角，别人再在救人，他就在到处做戏，好了，疫情快结尾了，救人的功劳全变你们这帮漏脸做戏之人，那么大年龄没皮没脸了，03年非典抢占人功劳，现在还搞这套，抢得理所当然了！『中医救人无数，却无底气表功！张院士，您到底在担心什么？ 天医传承 今天』http://t.cn/A6Z3B0u5 ,2020-04-06 00:39,0,0,0
IBYBRbw2f,Jia在英伦,女,海外,83,1071,Jia在英伦:#英国疫情##海外抗疫日记##英国抗疫日记# • 今天去了三个超市才买到蛋；• 超市外面排队等候越来越有秩序了，许多超市现在都有医护人员和老人优先购物时段；• 才发现学校旁边的小Sainsbury's关掉了；• 最近几天天气又好起来，大家又在家里待不住了，英政府开始禁止在户外晒太阳，有些带铁门的公园直接上了锁🔒（图1-2来源网络）。 http://t.cn/RU1UETX 显示地图 [组图共9张] 原图 ,2020-04-06 00:39,2,0,4
