微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IwkjP9YNX,源源很甜的,女,江苏,63,179,源源很甜的:隔离疫情不隔离胖 连云港  显示地图 [组图共9张] 原图 ,2020-02-28 20:53,9,0,6
Iwk6baFhy,新安晚报,男,安徽,1543,3369065,新安晚报:【#下周起合肥市预防接种将有序恢复# 分时间段错峰接种】下周起合肥市预防接种将有序恢复，实行分时间段错峰接种，家长可以通过安徽医疗便民平台进行预约，电话预约具体可咨询预防接种门诊。需要注意的是，疫情防控期间，预约疫苗以免疫规划疫苗为主，优先安排预约麻风疫苗、麻腮风疫苗、脊灰疫苗和其他有最迟接种月龄限制的疫苗及特殊情况疫苗等。 http://t.cn/A67qx6k3 [组图共3张] 原图 ,2020-02-28 20:20,128,20,45
Iwk6bcmDC,MagicXia夏茉莉,女,上海,1618,8248,MagicXia夏茉莉:#林大厨私房菜#晨，你还好么？957公里的距离怎能阻隔对你的思念。因为疫情我还回不去，我不在的日子要好好照顾自己。肠胃不好少喝酒，多吃蔬果不准挑食，容易缺乏维生素口腔溃疡。别馋吃太多麻辣的东西，你每次隔天都会拉肚子。爸爸妈妈还好吗？爸妈上年纪了，疫情期间要特别小心，我在家里学会了很多的美食，等我回去做给你和爸妈吃！爱你！@洲际酒店及度假村 [组图共6张] 原图 ,2020-02-28 20:20,1,0,0
Iwk6ahjcU,价值投资日志,男,广东,1264,1478441,价值投资日志:新西兰今天宣布失守，确诊一例奥克兰今天确诊一人，确诊者刚从伊朗返回新西兰人。瞬间，不管是洋人超市还是华人超市，奥克兰人民已经扫货成这样了。不过看来，疯抢物资的，好像很多是华人。这个情绪恐慌指数，简直飙升。政府也宣布禁止了伊朗的禁飞条例。而新西兰的口罩也严重不足，新西兰的朋友说，在网上订的口罩，一个月了还没到。工业不发达，严重依赖进口的国家，如果面临大规模感染，后果简直不堪设想。#全球抗疫第一线##科学抗击疫情##预测4月底疫情基本控制# [组图共4张] 原图 ,2020-02-28 20:20,32,12,11
Iwk68eyRi,新京报我们视频,男,北京,957,13022416,新京报我们视频:【#专家回应确诊者宠物狗检测呈弱阳性#：需确定狗是“感染受害者”还是“病毒传播者”】2月28日，香港渔护署发公告称，对一只新冠肺炎确诊者家中的狗的口腔、鼻腔及肛门抽取样本进行新冠病毒测试，结果呈弱阳性。中科院生物学博士李雷称，这只狗到底是“感染受害者”还是“病毒传播者”，仍需进一步的流行病学调查。#聚焦新冠肺炎疫情# @紧急呼叫  http://t.cn/A67GDVXD ,2020-02-28 20:19,229,12,46
Iwk5P1Fag,花朵财经,男,北京,286,612507,花朵财经:#复工复产防控不到位将严肃处理#【国家卫健委：#复工复产防控不到位将严肃处理#】国家卫健委副主任于学军表示，为确保复工、复产、复学过程中不出现疫情反弹，将组织督导组对各省区市预案制定情况、医疗救治力量准备情况、有关保障供应储备情况进行督导，复工复产复学过程中，如出现因防控措施不到位而引发疫情反弹的情况将严肃处理。 http://t.cn/A67GDO0K ,2020-02-28 20:19,2,0,0
Iwk5Ngwny,通辽交管支队,女,内蒙古,174,291681,通辽交管支队:“疫”线夫妻 同心战“疫” —支队科技设施大队辅警 母磊磊   2020年新冠肺炎疫情来势汹汹，面对疫情蔓延的严峻形势，在防控疫情的一线，医护人员、警察等岗位都冲锋在前，其中不少是全家上阵。有这样一对夫妻，丈夫母磊磊是通辽市交管支队科技设施大队的一名辅警，已从警14年，是一名预备党员，妻子庞爽是通辽市中医院的一名护士，他们职业不同，但他们的信念相同，在不同的战场，他们为了同一个使命而奋斗着。   他们不惧病毒，投身一线。丈夫母磊磊主动请战支援一线，他配合社区、卫生工作人员拦截车辆、统计人员信息，检测体温，维护交通秩序；他了解到社区疫情排查人员紧张，即主动报名参加志愿服务，利用执勤空余时间协助社区开展疫情防控工作；他看到受新冠肺炎疫情的影响，血站血液库存告急的消息，他第一时间到血站参加无偿献血。在做好一线战疫的同时，他还兼顾电子警察、视频监控系统运行维护工作。而他的妻子庞爽作为一名医务人员，坚守在医院最前沿，履行自己的职责和使命。由于两人分别坚守在自己抗“疫”的岗位上，年幼的儿子是夫妻俩放不下的牵挂，可在这个特殊时期，他们只好将孩子托付给父母照看。   面对疫情，他们冲锋一线，舍小家顾大家，坚守岗位，以“疫情不除，坚决不退”的决心和实际行动，践行了人民警察的职责，诠释了医者仁心的担当！ [组图共4张] 原图 ,2020-02-28 20:19,1,0,0
Iwk5LuO4g,山东省淄博高新区法院,男,山东,960,43803,山东省淄博高新区法院:【扩散！#12315优先处理野生动物交易线索#】市场监管总局网络交易监督管理司司长梁艾福：打击非法野生动物交易，离不开社会各界的监督。市场监管部门通过全国12315平台为社会公众提供统一的投诉举报服务。疫情发生后，市场监管总局高度重视发挥全国12315投诉举报平台的作用。各地市场监管部门也紧急抽调力量，坚持应急处置，全力保障诉求渠道的畅通，对野生动物交易问题线索优先处理、从严查处，在分流、受理、处理和反馈等各个环节全线提速。http://t.cn/A67L3AcQ ,2020-02-28 20:19,1,1,4
Iwk5K2JSk,鼠小妞,女,湖南,705,1672,鼠小妞:#孙杨遭禁赛8年#虽然自己是很不爱运动的，但是从小就特别爱看体育比赛，特别是奥运会，等了四年，结果听说今年受疫情影响也许会取消。体育运动中最爱的是孙杨了，他的坚持与专业很打动我，可是刚刚又看到孙杨被禁赛的消息，真是令人震惊并心痛，今年都很有可能是他最后一次参加奥运会了，他有几个八年能去耗，要用这样的方式结束他辉煌的运动生涯吗？？？意难平！！！ ,2020-02-28 20:18,1,0,2
Iwk5zDgPm,趣多多200607,男,辽宁,42,4,趣多多200607:@发财的艺人，@商人，@达官贵人们，你们在国家大灾大难的时候，在这个平台（粉丝）赚足了银子，平时的嘴脸为了自己的私欲昏庸无度奢华极致，培养子女大把的扔赠黄金，在这人类的疫情面前，你们能保住命之外，为了国家和重灾区，奉献了多少银两哪？以后别脸皮厚的嘚瑟了，富庶多做善事，才是你们的造化。 ,2020-02-28 20:18,1,0,0
Iwk5vwIhO,顾小_免,女,陕西,367,103,顾小_免:#渭南师范学院[超话]##晒电子日记##电子日记# @渭南师范学院西岳校区 疫情的严重程度已经远远超乎我们的意料，从一开始武汉出现的几例，到现在已经迅速蔓延到了全国，这场肺炎战争远比我们想象的严重。我不得不夸夸所有的逆行英雄们！他们强烈的使命感、医学专家们夜以继日、无数企业还有匿名爱心人士献温暖，这场战争，我们必胜！别因为恐惧忘了人之初性本善。隔离病毒但不隔离爱！继续怀着一颗感恩的心，一直充满希望，胜利的曙光就在眼前，待春暖花开时有好消息传来！ ,2020-02-28 20:18,1,0,0
