微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ID3nxafDw,曹景行,男,上海,299,4285291,曹景行:#老曹冷看美利坚#复活节被疫情阴云笼罩着，突破53万确诊数和2万死亡，让美国成为全球受灾最严重的国家。特朗普今天不开记者会，他要就美国何日开工做最重大的决定。问题是他做得了主吗？领导抗疫颇有成效的加州州长纽森已公开表示“联邦政府不值得信赖”，加州将以“州国”的姿态独立行事。（图片转自新浪微博） [组图共9张] 原图 ,2020/4/13 2:38,38,10,5
ID3modCHA,老汉5566,男,其他,59,148,老汉5566:懒得写长文，零零星星码。国家资本和国际资本是两种概念。比如中国石油中国建筑，这种是国家资本，也就是我们说的国有资产。这个资本是有国别属性的。在没事的时候，他们像所有的企业一样，服从于利润报表。但当中国要在国际油价博弈中保护自己的利益时，那么中国石油便可以放下利润报表，承担很多其它资本不承担的义务。同样中国建筑，盖方舱手顺了，国家让他去哪盖，他便去哪盖。国际资本，是没有国界的。他们的面纱可能是一家日本企业，实际上却是某几个财团控制的，日本政府本身无法左右他。也可能是一家面上看是韩国的企业。他们的行为准则没有国界这一说，一切为利润报表服务。那么我们现在来看，在华投资的企业，到底是属于国家资本还是国际资本？他们从80年代开始，逐步往中国投资，且要求中国不断开放新的领域。到底是肩负着“帮中国发展经济”的使命来的国家资本，还是“我们去中国赚大钱”的国际资本？来中国的国家资本，在建国前没有，建国后有唯一的一次，便是苏联对华的援助，确实奠定了工业基础。但是随着我们要保持独立性，也很快被撤资。我聊这个旧事，是要拿这个来比较。日元资本也好，美元资本也罢，他们到底来中国的目的是援助还是赚钱？这个问题也很好回答——中国是全球最大的消费市场。虽然今年疫情影响很大，但好歹我们扛住了，比烂模式下，我们相对还好点。所以，不用怀疑疫情之下我们是否是全球最大消费市场。人大众说得很清楚，现在只有中国市场还算正常。特斯拉也说了，美国特斯拉降薪，中国不受影响，加速二期建设。所以，他是来赚钱的，不是来搞援建的。你掏几十亿美元搬家，他怎么就肯搬回去呢？在这能赚钱，回去不赚钱，你出搬家费有什么用呢？会走的只有一种人，他不赚钱了。他不赚钱，更多不是因为中国市场不行了，而是中国本土本身发展出了可以替代掉他的企业。比如三星被一众国产替代打走了。太史公说：天下熙熙皆为利来，天下攘攘皆为利往。我们保持战略定力，继续发展就好了。 ,2020/4/13 2:35,0,0,0
ID3h9budE,羊驼小道姑,女,广东,327,701,羊驼小道姑:#肖战 红梅赞##肖战# 三九严寒何所惧，期待疫情后的祖国万物复苏❤️.一片丹心向阳开，祝愿祖国繁荣昌盛团结富强❤️.温柔之声歌唱壮丽山河，铿锵之力说出爱你祖国。谢谢肖战❤️.我爱你!祖国!❤️ ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ @X玖少年团肖战DAYTOY 这首新歌http://t.cn/A6wqTP8W 简直太对我口了，好听！#亚洲新歌榜# ,2020/4/13 2:22,1,0,0
ID3g95QoK,人民日报海外版-海外网,男,北京,259,4473953,人民日报海外版-海外网:【#世卫组织称医护人员感染超22000例#：多数被家庭成员传染 】世界卫生组织在当地时间11日晚发布的每日疫情报告显示，截至4月8日，52个国家和地区累计向世卫组织报告医护人员新冠肺炎感染病例22073例。报告指出，由于缺乏报告医护人员感染情况的系统性机制，目前相关信息较为有限，全球医护人员感染的实际情况可能更严重。报告说，掌握医护人员感染情况非常重要。初步研究结果显示，医护人员在医疗场所和社区均出现感染情况，其中多数情况是被家庭成员传染。（央视新闻） 原图 ,2020/4/13 2:20,16,8,4
ID3fYcdj1,一般人没有的常识,男,湖北,0,1,一般人没有的常识:消费板块保持稳健增长，医药和资源品降幅扩大。消费板块主要包括食品饮料、农牧、家电、轻工、休闲、纺服、商贸等行业，2020Q1/2019年利润增速分别为66%/95%，增速下降，但仍保持较快增长。消费板块利润主要来源于必选消费，包括农林牧渔和食品饮料，农牧受益于猪价高位运行，业绩增速提升明显，食品饮料利润同比基本持平。医药行业也是创业板重要的利润来源，2020Q1/2019年利润增速分别为-9%/2%，增速小幅转负，但总体降幅较小，主要是受益于医疗器械子行业业绩的相对稳健。受疫情影响，资源品需求下降明显，呈现量价齐跌的情况，2020Q1利润降幅进一步扩大至-40%。 原图 ,2020/4/13 2:19,0,0,0
ID3fRn0yx,三生无尾,男,上海,808,685,三生无尾:人在国内时，倾向于批判性地看一些本国事件，总觉得我们还可以做得更好。但是人在国外时，不得不更多地站在为祖国辩护的立场。因为西方媒体的报道具有严重的倾向性，而且这种倾向是基于情感而非事实调查。比如西方疫情严重的今天，媒体还在质疑中国的确诊数字。从某种程度上讲，害死西方数十万人的，是西方媒体的自大与偏见。如果西方媒体以对待正常西方国家的眼光看待中国，恐怕不等政府动作，民众就会早早采取防范措施。这是我不喜欢英文方方日记的原因，对西方了解中国没有正面的帮助，反而加深了偏见。偏见带来歧视和分裂，最终受害的可能是长着黄皮肤的亚裔。作家有言论的自由，读者也有喜恶的自由。我讨厌未经检验的信口雌黄，一个作家如果不能预计自己文字带来的后果，那是蠢；一个作家如果能预计文字带来负面社会影响但对自己有利从而出版，那是坏。因此我讨厌一个非蠢即坏信口雌黄的作家。最近下饭的视频是张维为教授的这就是中国，虽然演讲带着预设的立场，但很多事实可以用来纠正西方的偏见。我觉得我们不怕辩论，我们就是大部分人的英语讲得没有西方人地道。另外很多事情不能听风就是雨，还要自己多做调研再下结论。 ,2020/4/13 2:19,7,0,0
ID3fkBlwG,一小碗陈皮1412,女,其他,56,2,一小碗陈皮1412:#日常##日常[超话]#  记录一下我的小故事吧，这是我喜欢他的不知道多少天了，但因为是第一条微博所以就是第一天吧。  今天抱着试试的态度去找他问题目了，原本以为他会直接发答案过来敷衍了事，或者什么都不回我，但他居然回我了，还告诉我了做题的思路，他真的好温柔好温柔，这可能是我喜欢他的原因之一吧，他对谁都是这样的态度，很温柔但却有疏远的感觉。因为疫情原因我已经和他有两个月没见了，我知道自己很想他，但这也是没办法的事，毕竟在他心里我应该只是他认识的同学罢了。  算啦，第一条微博，开心一点，我最喜欢你了，至少在还没毕业前 ，是这样。 ,2020/4/13 2:18,1,0,2
ID3dJ2HW5,张比卡Bica,女,北京,223,123,张比卡Bica:大家好，我解封了！核酸检测也一切正常，已经在家里呆了一周了。前天是我玩了7年的闺蜜生日，第一次尝试录了vlog。镜头可能有一些晃，还有很多其他的不足，希望大家见谅。视频中说到的购物分享还在难产，我会尽快剪出来的！如果你喜欢这支视频的话别忘了给我点赞投币一键三连，谢谢大家！  http://t.cn/A6wqrCZQ ,2020/4/13 2:14,27,1,2
ID3dIp0xZ,时代风向标栏目组,男,广东,19552,101884,时代风向标栏目组:#央视时代风向标栏目[超话]#【特朗普喊话美国人：如果你的州长失败了 我会保护你 】当地时间 7日，特朗普在白宫记者会上表示，如果美国各州州长抗击疫情不力，他将为美国人提供保护，“如果你有一个失败的州长，那我会保护你”。截至美国东部时间8日19时，#美国新冠肺炎确诊超42万例#，死亡病例达到14529例。http://t.cn/A6wPjNEw  ,2020/4/13 2:14,5,0,2
ID3dy33ey,时代风向标栏目组,男,广东,19552,101884,时代风向标栏目组:#央视时代风向标栏目[超话]#【德媒盛赞默克尔：幸亏3月就给中国领导人打电话搞口罩】据多家德国媒体报道，德国总理默克尔在3月时曾为了解决德国口罩不足的问题，直接给中国领导人去了电话，最终双方达成协议，中国将给德国提供数千万的口罩。德媒称，在过去几个月里，与新冠疫情对抗的德国一直被缺少医疗防护物资的问题所困扰着，尤其是口罩。然而，由于德国自身的产能不足，再加上全世界这方面的物资都很紧缺，各国都在竞相出价从中国等产能大国抢购口罩，甚至德国好不容易从国外购买的口罩还疑似被美国人在半道上截胡了，所以解决这个问题也是困难重重。报道称，一份德国政府的报告就显示德国总理默克尔决定亲自解决此事，在3月时给中国领导人去了电话，最终取得了突破，成功令德国卫生部与中国商务部达成了购买口罩的协议，从4月起中国的国有企业生产商就将为德国生产大量质量和供货都能得到保障的口罩。(环球网) ,2020/4/13 2:13,3,0,2
ID3dn72ii,老黑影像志,男,云南,312,7610,老黑影像志:疫情期间，宅家禁足，翻出老照片。 #遇见美好# 当时全国脱贫攻坚，菩提旅行顺势而为，用个人和身边力量，到大理某地帮扶。四处流窜，见过各种不易。老聂帮扶之地，依然最为艰难。 #带着微博去旅行# 风光无限，环境优美，如何过好小日子，问题仍需去解决。只盼祖国越来越强大，生活越来越美好。#爱上这座城# #不止旅行# #周末去哪儿# [组图共9张] 原图 ,2020/4/13 2:13,3,0,0
ID3dfbcdr,夏日短耳兔,女,其他,426,41,夏日短耳兔:我真的好像好好化个妆 出门拍照片啊今年还没去看樱花呢 我去年就想着今年春天一定要穿着小裙子樱花树底下拍照 还想着今年生日当天一定要去迪士尼 害.....我想的挺美现在妆也不想化了  每天在家呆着 熬夜成性 我还想逛街因为疫情 我国内寄来的东西三周了还没到疫情快过去吧  我不想在家浪费青春了真是中国打前半场 世界打后半场 华人留学生打全场 ,2020/4/13 2:12,1,0,0
